GeneID,IU_2.5preg_n1,IU_2.5preg_n2,IU_2.5preg_n3,IA_2.5preg_n1,IA_2.5preg_n2,IA_2.5preg_n3
Selenom,3535.0,5940.0,3460.0,3070.0,4796.0,4801.0
Trim8,5538.0,9207.0,6882.0,6860.0,10194.0,11134.0
Sp3,4934.0,7045.0,4801.0,5838.0,7990.0,8571.0
Gm9776,218.0,204.0,209.0,260.0,324.0,373.0
Snhg15,142.0,192.0,166.0,193.0,201.0,196.0
Hmcn2,705.0,1518.0,1164.0,770.0,886.0,784.0
Gm4342,18.0,31.0,19.0,11.0,17.0,20.0
Ltn1,3036.0,4148.0,2997.0,3093.0,4056.0,4186.0
Tex21,198.0,188.0,220.0,2.0,8.0,8.0
Pdrg1,2210.0,3111.0,2356.0,3005.0,4076.0,4090.0
Ell2,1003.0,1384.0,1059.0,1064.0,1709.0,1843.0
Cox10,619.0,870.0,537.0,794.0,1060.0,1013.0
Pglyrp4,6.0,2.0,6.0,0.0,1.0,4.0
Hint3,832.0,1102.0,850.0,750.0,936.0,1224.0
Trpm2,64.0,83.0,64.0,20.0,39.0,50.0
Vps28,4646.0,5897.0,4542.0,5389.0,8301.0,8192.0
Emg1,1548.0,1879.0,1627.0,1784.0,2203.0,2423.0
Nutf2-ps2,13.0,5.0,7.0,9.0,11.0,24.0
Gm5908,191.0,223.0,188.0,168.0,186.0,226.0
Hcfc1r1,2214.0,3251.0,2337.0,2629.0,4100.0,4127.0
Zfp677,972.0,1185.0,987.0,833.0,1003.0,952.0
Syt6,27.0,84.0,47.0,494.0,538.0,759.0
Gzf1,2622.0,3394.0,2809.0,2202.0,3084.0,3535.0
Gapdh-ps15,30.0,19.0,24.0,14.0,23.0,28.0
Scamp4,2521.0,3374.0,2613.0,3056.0,4157.0,4385.0
Fut4,304.0,402.0,331.0,235.0,284.0,429.0
Specc1,330.0,560.0,371.0,240.0,321.0,320.0
Erp44,3954.0,4378.0,3751.0,3496.0,4377.0,5323.0
Brap,2737.0,4062.0,2810.0,2785.0,3774.0,4319.0
Rex1bd,971.0,1440.0,1124.0,1029.0,1640.0,1704.0
Pisd-ps2,152.0,205.0,188.0,224.0,262.0,267.0
Ldlr,648.0,1091.0,795.0,470.0,592.0,633.0
Atp12a,39.0,54.0,24.0,11.0,9.0,11.0
Katnbl1,914.0,1333.0,1180.0,966.0,1276.0,1480.0
Gm14322,237.0,319.0,259.0,281.0,380.0,294.0
Mrpl12,995.0,1122.0,989.0,836.0,1200.0,1289.0
Lurap1,730.0,1076.0,928.0,604.0,915.0,960.0
Caskin2,5704.0,7476.0,6426.0,6185.0,8472.0,9872.0
BC023105,58.0,87.0,85.0,12.0,32.0,43.0
Klhl5,1126.0,2072.0,1232.0,1014.0,1528.0,1609.0
Irgq,2155.0,4027.0,2340.0,2323.0,4128.0,4178.0
Map3k7,3234.0,4797.0,3456.0,3476.0,4782.0,5117.0
Sox12,1106.0,2585.0,1469.0,1430.0,1804.0,1776.0
Snrpd3,1453.0,2060.0,1498.0,1833.0,2765.0,2899.0
Msh6,3285.0,4447.0,3587.0,2634.0,3846.0,4181.0
Crk,6787.0,9240.0,6452.0,6727.0,9278.0,9705.0
Elapor1,2066.0,2252.0,2024.0,2231.0,2807.0,2824.0
Pik3cb,1858.0,2313.0,1638.0,1356.0,1991.0,2046.0
Entrep1,15420.0,16037.0,15920.0,3354.0,4510.0,5371.0
Igkv10-94,0.0,0.0,0.0,0.0,0.0,0.0
Psmb5,2322.0,2871.0,2442.0,2643.0,3496.0,4339.0
Krt87,57.0,78.0,63.0,129.0,191.0,144.0
6330418K02Rik,33.0,44.0,40.0,52.0,57.0,51.0
Nrxn3,7.0,0.0,2.0,6.0,6.0,6.0
Rnf4,4200.0,5502.0,4225.0,4564.0,6546.0,6727.0
Ndufb9,3631.0,4364.0,3886.0,3522.0,4654.0,5682.0
Smim20,1326.0,1427.0,1252.0,1213.0,1527.0,1834.0
Jchain,180.0,141.0,169.0,40.0,75.0,41.0
Hycc2,1364.0,2138.0,1435.0,1751.0,2460.0,2520.0
Pitpnm3,6099.0,8161.0,6279.0,5114.0,7476.0,7248.0
Them4,530.0,505.0,525.0,288.0,417.0,423.0
Plaur,153.0,252.0,151.0,80.0,78.0,98.0
Itpripl1,5588.0,6034.0,5645.0,679.0,937.0,934.0
Bcl3,626.0,901.0,773.0,143.0,164.0,240.0
Adh7,339.0,404.0,330.0,186.0,217.0,226.0
Pfn4,46.0,37.0,59.0,64.0,87.0,93.0
Pole,96.0,269.0,123.0,118.0,171.0,170.0
Cacna2d2,96.0,62.0,56.0,68.0,110.0,119.0
H1f10,293.0,824.0,481.0,846.0,1058.0,1260.0
Foxa3,72.0,80.0,65.0,14.0,28.0,28.0
Csnk1g2,6346.0,9189.0,6742.0,8807.0,12869.0,13758.0
Zfr,6907.0,8816.0,6722.0,7537.0,10346.0,11257.0
Fxyd2,33.0,32.0,33.0,54.0,50.0,28.0
Zfp759,488.0,503.0,388.0,528.0,641.0,770.0
Gm5637,290.0,352.0,302.0,159.0,288.0,271.0
Ndufb10,2653.0,3349.0,2635.0,2961.0,4052.0,4780.0
Grhl2,5591.0,6026.0,5446.0,4619.0,6130.0,6539.0
Mrps15,954.0,1307.0,965.0,1065.0,1298.0,1446.0
Zfp606,1113.0,1583.0,1311.0,1395.0,1816.0,2005.0
Tirap,1891.0,2536.0,1670.0,1486.0,2186.0,2353.0
Ganab,11618.0,14400.0,11603.0,12393.0,16645.0,19881.0
Lamtor4,1215.0,1720.0,1453.0,1264.0,1837.0,1870.0
Agap3,4079.0,6522.0,4385.0,4281.0,6072.0,7134.0
Cln8,1416.0,1893.0,1445.0,1036.0,1675.0,1731.0
Zfp276,870.0,1488.0,1153.0,1276.0,1729.0,1777.0
Gm10698,154.0,130.0,144.0,139.0,193.0,188.0
Serf1,517.0,518.0,488.0,538.0,694.0,874.0
Slc5a8,0.0,5.0,6.0,55.0,91.0,89.0
Calml3,227.0,244.0,261.0,72.0,121.0,153.0
Tmem127,6860.0,9664.0,6566.0,7339.0,11000.0,11445.0
Gm14730,5.0,1.0,1.0,5.0,4.0,4.0
Nfu1,1038.0,1362.0,1107.0,910.0,1286.0,1313.0
Paip2b,3981.0,4974.0,3833.0,3597.0,5094.0,5210.0
Elfn1,10.0,10.0,1.0,6.0,1.0,2.0
Plekha1,3348.0,4271.0,3108.0,2522.0,3110.0,3316.0
Amd2,103.0,140.0,105.0,61.0,100.0,77.0
Irf3,3024.0,4375.0,3633.0,3704.0,4421.0,4861.0
Gm11478,1092.0,971.0,1319.0,799.0,854.0,1251.0
Mir148a,2.0,1.0,0.0,0.0,1.0,0.0
Hsbp1,5156.0,6230.0,5322.0,6007.0,7764.0,8723.0
Gm6252,378.0,387.0,332.0,225.0,277.0,348.0
Tmem263,1904.0,2567.0,1867.0,1405.0,1961.0,2022.0
Dgcr8,1818.0,2816.0,2094.0,1644.0,2466.0,2415.0
Gmppb,1757.0,1869.0,1648.0,765.0,1191.0,1295.0
Cgrrf1,655.0,913.0,744.0,765.0,964.0,1102.0
Dph5,327.0,401.0,322.0,466.0,515.0,611.0
Sfswap,2392.0,3277.0,2441.0,2801.0,3253.0,3409.0
Banf1,1857.0,2839.0,2114.0,1944.0,2873.0,2988.0
Fundc1,4024.0,4084.0,3870.0,4370.0,5992.0,6304.0
Klhl25,1443.0,2130.0,1594.0,1650.0,2651.0,2985.0
Uggt1,7901.0,10044.0,7207.0,8240.0,10615.0,13192.0
Zcchc10,273.0,362.0,280.0,303.0,450.0,502.0
Chid1,3257.0,3477.0,3495.0,2716.0,3627.0,4043.0
Khdrbs1,5199.0,7800.0,5158.0,5913.0,8670.0,9093.0
4833432E10Rik,62.0,129.0,106.0,136.0,173.0,108.0
Smg9,1033.0,1662.0,965.0,1012.0,1366.0,1447.0
Fbxo3,3497.0,4969.0,3447.0,4103.0,4856.0,5480.0
Pde9a,798.0,1115.0,848.0,807.0,1284.0,1505.0
Akirin2,1729.0,2802.0,2040.0,2646.0,3589.0,4336.0
Ifit1bl1,46.0,45.0,30.0,13.0,7.0,46.0
Nek9,7182.0,12052.0,7145.0,7471.0,10776.0,11751.0
Endod1,4074.0,5018.0,3778.0,3602.0,5012.0,5798.0
Stag2,7265.0,10564.0,7213.0,9208.0,12367.0,13376.0
a,11.0,2.0,0.0,2.0,2.0,0.0
Uqcrq,2899.0,3198.0,3101.0,2192.0,3190.0,3667.0
Pan3,4522.0,5989.0,4792.0,5753.0,6575.0,6920.0
Stk10,944.0,1270.0,863.0,1087.0,1528.0,1656.0
Arl15,748.0,1382.0,751.0,942.0,1237.0,1521.0
Il13ra2,236.0,265.0,211.0,4.0,29.0,25.0
Tmed3,9090.0,9836.0,8684.0,7376.0,9571.0,10303.0
1700027J07Rik,52.0,42.0,45.0,66.0,84.0,61.0
Zfp800,1042.0,1408.0,1036.0,1314.0,1938.0,2160.0
Gabbr2,186.0,146.0,188.0,78.0,208.0,121.0
Nol12,686.0,1012.0,812.0,700.0,833.0,990.0
Zfp882,473.0,667.0,481.0,642.0,836.0,837.0
Tmem35a,1803.0,1931.0,1530.0,723.0,1167.0,961.0
Prr5l,1321.0,1789.0,1282.0,556.0,808.0,935.0
Rab40c,1821.0,2421.0,1812.0,1825.0,2540.0,2289.0
Triobp,3090.0,5135.0,2973.0,2387.0,3329.0,3957.0
Usp22,7470.0,11599.0,6925.0,7657.0,11403.0,12249.0
Ints5,1711.0,2411.0,1790.0,1719.0,2466.0,2712.0
Pip5k1b,1863.0,1824.0,1697.0,1705.0,2529.0,2758.0
Usp32,4130.0,5471.0,4095.0,3214.0,4597.0,4688.0
Zfp358,1295.0,2252.0,1182.0,1461.0,2146.0,2637.0
Cenpb,13186.0,18214.0,13429.0,11322.0,17126.0,18525.0
Snrpf,64.0,88.0,81.0,93.0,137.0,155.0
Cxcl10,93.0,92.0,29.0,22.0,67.0,165.0
Ddx49,895.0,1415.0,954.0,980.0,1423.0,1530.0
Ube2s,814.0,1170.0,860.0,768.0,1078.0,1228.0
Sdcbp2,71.0,87.0,68.0,102.0,132.0,220.0
Chp1,3492.0,5343.0,3391.0,3978.0,5366.0,5508.0
Mrps18a,1723.0,1964.0,1525.0,1689.0,2091.0,2305.0
Rab10,8176.0,11174.0,7900.0,6949.0,10200.0,10262.0
Rhou,7692.0,9892.0,7314.0,7920.0,11981.0,11580.0
Fbln2,1764.0,3532.0,1828.0,571.0,1074.0,1024.0
Ric8b,1457.0,2293.0,1393.0,1785.0,2274.0,2162.0
Mcfd2,4941.0,5844.0,5119.0,4272.0,5957.0,5962.0
Scara5,1517.0,2397.0,1239.0,798.0,1263.0,1224.0
Zfp626,399.0,508.0,344.0,406.0,524.0,481.0
9130221H12Rik,242.0,373.0,231.0,320.0,436.0,422.0
Adcy2,356.0,432.0,373.0,272.0,525.0,547.0
Trir,3011.0,4682.0,3706.0,3393.0,4817.0,5640.0
Ndufa12,407.0,511.0,366.0,499.0,738.0,761.0
Pga5,2780.0,2464.0,3003.0,4.0,0.0,5.0
Cited1,0.0,4.0,5.0,0.0,1.0,6.0
Ceacam2,7.0,11.0,12.0,3.0,10.0,19.0
Knop1,6979.0,8471.0,7114.0,4218.0,5905.0,6089.0
Tmem69,542.0,716.0,469.0,647.0,802.0,898.0
Chmp1a,5743.0,8180.0,6452.0,6626.0,9193.0,9955.0
Siah3,3.0,7.0,6.0,2.0,6.0,2.0
Cltc,26822.0,33464.0,25518.0,21961.0,33895.0,35664.0
Chst5,39.0,45.0,46.0,36.0,98.0,72.0
Csad,4289.0,5518.0,4397.0,3493.0,4811.0,5064.0
Exosc10,1935.0,2877.0,1932.0,2359.0,3393.0,3437.0
Tamm41,325.0,499.0,385.0,420.0,490.0,629.0
Tmed10,10510.0,12519.0,9967.0,11483.0,16768.0,18291.0
Pde1c,75.0,56.0,57.0,62.0,71.0,63.0
Gm2830,501.0,579.0,499.0,152.0,163.0,162.0
Xylb,638.0,858.0,717.0,6780.0,9897.0,10782.0
Fam241a,454.0,517.0,457.0,477.0,569.0,673.0
Dctn2,6372.0,8775.0,6444.0,6869.0,9746.0,10545.0
2610044O15Rik8,299.0,410.0,293.0,341.0,492.0,543.0
Ptpn5,136.0,303.0,199.0,167.0,146.0,138.0
Lrrc55,21.0,87.0,28.0,15.0,18.0,12.0
Rbms1,1975.0,3755.0,2091.0,2625.0,3755.0,4178.0
Cables1,482.0,739.0,604.0,732.0,1137.0,1168.0
Srsf4,2724.0,4298.0,2880.0,3296.0,4513.0,4505.0
Med30,995.0,1016.0,778.0,1096.0,1544.0,1773.0
Zfp33b,339.0,516.0,257.0,344.0,462.0,437.0
Fkbp2,2254.0,2605.0,2324.0,2297.0,3349.0,3378.0
2810001G20Rik,341.0,423.0,365.0,493.0,600.0,674.0
Dis3,736.0,1201.0,821.0,843.0,1085.0,1161.0
Ncl,13897.0,20789.0,12941.0,17736.0,24209.0,24775.0
Calr,40205.0,38103.0,39182.0,25744.0,33574.0,46700.0
Rpl41,28760.0,33469.0,30659.0,21877.0,28018.0,30712.0
Pip4p1,2495.0,3153.0,2350.0,2151.0,2816.0,2962.0
Pard3b,1455.0,2687.0,1413.0,1644.0,2276.0,2552.0
Tnfsf13,103.0,138.0,128.0,337.0,294.0,374.0
Herc6,755.0,1051.0,655.0,353.0,470.0,441.0
U2af1,1577.0,2153.0,1759.0,1985.0,2413.0,2638.0
Ubb,12032.0,15838.0,12781.0,15156.0,19081.0,23178.0
H3f3a,5576.0,7068.0,6058.0,6533.0,8458.0,9754.0
Mir339,10.0,7.0,5.0,15.0,9.0,15.0
Limch1,1792.0,2005.0,2101.0,1132.0,1560.0,1706.0
Pds5a,3443.0,4883.0,3356.0,3675.0,5080.0,5509.0
Ptov1,6758.0,10640.0,7793.0,7969.0,10986.0,13177.0
Ankrd27,2062.0,2693.0,1917.0,2103.0,2880.0,3064.0
Olah,1279.0,1233.0,1286.0,57.0,30.0,29.0
Tap1,1431.0,2221.0,1356.0,1116.0,1468.0,1596.0
Cibar1,1077.0,1436.0,1156.0,1402.0,1750.0,1951.0
Aqp5,1356.0,1300.0,1460.0,868.0,1628.0,1920.0
Gm5446,35.0,22.0,19.0,16.0,31.0,19.0
Rps27l,2310.0,2263.0,2343.0,2432.0,3058.0,3450.0
Tecpr1,2002.0,3285.0,2103.0,2230.0,3101.0,3425.0
Strip2,565.0,753.0,468.0,69.0,60.0,64.0
Atad3a,1168.0,1908.0,1503.0,1525.0,2206.0,1955.0
Il11ra2,4.0,13.0,0.0,5.0,1.0,2.0
Egf,45.0,106.0,73.0,91.0,104.0,82.0
Prelid1,5099.0,6749.0,5654.0,5002.0,7133.0,7954.0
Rps5,4138.0,5003.0,3752.0,3871.0,4686.0,4906.0
Pdia4,18634.0,17359.0,17371.0,13533.0,17648.0,23966.0
Rnf186,142.0,165.0,144.0,533.0,702.0,730.0
Muc4,142.0,134.0,161.0,754.0,797.0,533.0
Rab6b,2366.0,2894.0,2199.0,2431.0,2936.0,3708.0
Arl1,4609.0,5163.0,4378.0,4345.0,5907.0,6278.0
Ifi27l2b,2.0,2.0,7.0,3.0,6.0,6.0
Sfr1,3944.0,5388.0,4051.0,3720.0,5022.0,5131.0
Rab44,53.0,66.0,53.0,22.0,24.0,27.0
Erbb4,87.0,121.0,91.0,103.0,215.0,232.0
Pwwp2a,1280.0,2022.0,1391.0,1735.0,2447.0,2070.0
Bend4,471.0,722.0,477.0,233.0,296.0,307.0
Pyurf,1133.0,1471.0,1167.0,1064.0,1381.0,1301.0
Lpar1,1185.0,1698.0,1094.0,888.0,1404.0,1467.0
Glg1,5785.0,8670.0,5589.0,5448.0,8444.0,11225.0
Cope,5929.0,7043.0,5882.0,5412.0,7300.0,8551.0
Zfp629,2285.0,3335.0,2285.0,2723.0,4012.0,4104.0
Usp35,1292.0,1864.0,1602.0,2024.0,2356.0,2242.0
Ccdc93,1449.0,2099.0,1478.0,1716.0,1970.0,2269.0
Tjp1,11303.0,16065.0,10192.0,10905.0,16474.0,17307.0
Gabpb2,4805.0,6788.0,4216.0,5042.0,6967.0,6894.0
Tsc22d3,6455.0,8695.0,6487.0,3269.0,3952.0,4456.0
Pld6,63.0,93.0,42.0,92.0,131.0,129.0
Taf15,3338.0,4431.0,3288.0,3437.0,4528.0,4325.0
Mpg,1133.0,1519.0,1204.0,1156.0,1531.0,1592.0
Gm6109,14.0,29.0,36.0,32.0,27.0,27.0
Aox4,129.0,162.0,64.0,28.0,42.0,32.0
Il36g,4.0,14.0,12.0,2.0,2.0,0.0
Mia3,8757.0,11220.0,8534.0,9827.0,13011.0,15427.0
Nfil3,581.0,1232.0,778.0,468.0,736.0,868.0
5033406O09Rik,251.0,237.0,234.0,153.0,254.0,269.0
Tpcn1,6131.0,8713.0,6218.0,6178.0,9211.0,9380.0
Uri1,2731.0,3925.0,2547.0,2975.0,3879.0,4006.0
Tmprss11b,0.0,0.0,0.0,0.0,0.0,6.0
Tmem14a,438.0,620.0,448.0,421.0,554.0,525.0
Snx13,4040.0,5630.0,3892.0,4380.0,5588.0,6411.0
Slc35c1,2264.0,2768.0,2373.0,1880.0,2691.0,2558.0
Cxcl1,12.0,25.0,19.0,23.0,12.0,19.0
Ahnak,20398.0,28204.0,17613.0,18074.0,23024.0,23309.0
Plscr1,3934.0,3920.0,3701.0,3070.0,4356.0,4826.0
Mrpl41,881.0,977.0,934.0,841.0,1095.0,1319.0
Ncmap,536.0,607.0,509.0,466.0,663.0,689.0
Psmd7,3121.0,4551.0,3344.0,3290.0,4567.0,4778.0
Rnf213,9965.0,12744.0,8963.0,7062.0,8872.0,8578.0
Rexo2,1584.0,2503.0,1624.0,1812.0,2369.0,2497.0
Itpr1,6737.0,10754.0,6113.0,6033.0,9250.0,9776.0
Mis12,1177.0,1535.0,1015.0,1061.0,1673.0,1779.0
Zc3h15,4544.0,5964.0,4645.0,4233.0,6000.0,6385.0
Slirp,492.0,527.0,460.0,358.0,446.0,550.0
1110038F14Rik,1112.0,1500.0,1120.0,1189.0,1618.0,1829.0
Josd1,1914.0,3046.0,1865.0,2432.0,3284.0,3847.0
Sppl2a,4493.0,6142.0,4278.0,4343.0,6484.0,6346.0
Plpp4,89.0,83.0,61.0,84.0,85.0,100.0
Ccdc102a,858.0,1835.0,972.0,1186.0,1992.0,2228.0
Zfp773,73.0,87.0,66.0,72.0,101.0,122.0
Glb1,3696.0,5217.0,3832.0,2937.0,3964.0,4404.0
Tmem208,1236.0,1268.0,1334.0,881.0,1157.0,1295.0
Vcp,12306.0,17309.0,12242.0,12966.0,19383.0,22251.0
Synpo,1376.0,2059.0,1310.0,1576.0,2148.0,2433.0
Dscam,5.0,22.0,2.0,4.0,6.0,6.0
Chn1,880.0,1341.0,965.0,931.0,1223.0,1394.0
Ilrun,6548.0,10227.0,6641.0,6837.0,10278.0,11013.0
Txnrd1,5749.0,7395.0,5633.0,4586.0,6873.0,7442.0
Edc3,1200.0,1759.0,1108.0,1240.0,1860.0,1684.0
Nrbp1,4187.0,6122.0,4206.0,3944.0,5032.0,5271.0
Nedd8,846.0,1288.0,932.0,874.0,1244.0,1329.0
Gm3552,12.0,10.0,11.0,14.0,13.0,15.0
Zdhhc9,2222.0,3435.0,1825.0,2615.0,3780.0,3673.0
Orc1,410.0,339.0,400.0,20.0,33.0,35.0
Praf2,812.0,1222.0,836.0,728.0,1185.0,1186.0
Mirt1,54.0,40.0,34.0,49.0,44.0,65.0
Mir697,3.0,8.0,6.0,8.0,10.0,5.0
Tmc4,8894.0,11589.0,9121.0,9239.0,12707.0,13069.0
Rims3,509.0,571.0,401.0,8.0,4.0,6.0
Atg10,760.0,877.0,756.0,728.0,1096.0,1056.0
Ranbp9,4281.0,5923.0,4329.0,4400.0,6127.0,6331.0
Wapl,3852.0,5262.0,4087.0,4507.0,6270.0,6639.0
Adra2c,460.0,718.0,494.0,957.0,1555.0,1704.0
Mmaa,1178.0,1493.0,1361.0,1434.0,1604.0,1897.0
Tram1,10066.0,12071.0,9945.0,10088.0,13725.0,15386.0
Tbca,3098.0,3306.0,3176.0,2768.0,3681.0,4189.0
Scx,235.0,447.0,249.0,378.0,978.0,732.0
Schip1,24.0,40.0,39.0,27.0,27.0,37.0
Gm5801,7.0,20.0,19.0,8.0,36.0,23.0
Apol6,7.0,12.0,15.0,10.0,22.0,7.0
Pcdhga5,114.0,285.0,92.0,137.0,223.0,164.0
Nus1,4254.0,5531.0,4291.0,3448.0,4978.0,5141.0
Bcat2,3536.0,4389.0,3681.0,2980.0,3957.0,4183.0
Ripor2,3721.0,4504.0,3365.0,4021.0,5576.0,6615.0
Rps28,5776.0,7080.0,6611.0,5131.0,6682.0,7696.0
Rad23b,7191.0,9901.0,6979.0,7015.0,10413.0,11228.0
Gm5553,5.0,5.0,4.0,10.0,7.0,3.0
Slc22a15,3673.0,3994.0,3855.0,960.0,1532.0,1719.0
Rasd1,2019.0,3287.0,2415.0,636.0,902.0,1120.0
Ube2d1,1224.0,2052.0,1285.0,1315.0,1762.0,1858.0
Hilpda,2004.0,2371.0,2517.0,646.0,896.0,842.0
Gm5454,34.0,103.0,44.0,40.0,50.0,38.0
Npas1,28.0,53.0,42.0,37.0,73.0,103.0
Srpx2,26.0,75.0,18.0,32.0,55.0,10.0
Slc2a6,67.0,72.0,75.0,29.0,34.0,42.0
Atg13,1909.0,2806.0,1974.0,2221.0,3437.0,3661.0
6820431F20Rik,343.0,423.0,408.0,353.0,449.0,385.0
Flywch1,2786.0,4157.0,2792.0,2692.0,3858.0,4062.0
Mtch1,7823.0,10858.0,8299.0,7265.0,10760.0,11554.0
Panct2,1415.0,1437.0,1195.0,560.0,758.0,826.0
Fam162a,1555.0,2071.0,1738.0,1541.0,2001.0,2260.0
Slc37a2,462.0,542.0,462.0,622.0,685.0,708.0
Kcnk15,114.0,123.0,125.0,102.0,145.0,98.0
Tmem43,1779.0,2638.0,1665.0,1979.0,2678.0,2782.0
Mir24-2,17.0,44.0,21.0,27.0,20.0,27.0
Chac2,476.0,605.0,523.0,423.0,505.0,621.0
Otop1,0.0,0.0,0.0,0.0,1.0,0.0
Smim33,28.0,22.0,17.0,36.0,51.0,28.0
Sox1ot,111.0,114.0,47.0,41.0,81.0,89.0
Rpph1,125.0,129.0,130.0,120.0,150.0,137.0
Gpbp1,6160.0,7441.0,5976.0,6303.0,7580.0,8657.0
Plp2,2871.0,3948.0,2633.0,3199.0,4179.0,4450.0
Maml2,2090.0,3276.0,1824.0,1888.0,3036.0,2868.0
Iftap,2265.0,2583.0,1957.0,2472.0,3570.0,3730.0
Eef1akmt2,829.0,902.0,805.0,974.0,1502.0,1711.0
Kif13a,4259.0,6476.0,4552.0,5121.0,7653.0,8589.0
Mllt10,2549.0,3266.0,2206.0,2924.0,3629.0,3735.0
Polg,2010.0,3080.0,2185.0,2273.0,3045.0,3583.0
Tgif2,511.0,898.0,529.0,769.0,1014.0,1081.0
Aasdh,1193.0,1617.0,1269.0,1504.0,1793.0,1776.0
Trim25,4330.0,6619.0,4280.0,5119.0,7298.0,7889.0
Tcta,2009.0,2431.0,2069.0,2116.0,3031.0,3085.0
Rif1,3070.0,3660.0,2829.0,3430.0,4649.0,4456.0
Lxn,730.0,1096.0,728.0,757.0,1189.0,1191.0
Chrdl2,237.0,391.0,275.0,333.0,442.0,474.0
Tmem41b,1161.0,1303.0,1106.0,1358.0,1712.0,1714.0
Camk1,1128.0,1885.0,1139.0,1785.0,2579.0,2614.0
Dand5,366.0,433.0,294.0,450.0,551.0,570.0
Gm6750,24.0,47.0,37.0,33.0,40.0,55.0
Rcbtb1,3774.0,4818.0,3428.0,3922.0,5806.0,6026.0
Siae,2474.0,3238.0,2491.0,2756.0,3795.0,4270.0
Ugt1a6a,2712.0,2940.0,2382.0,2538.0,4135.0,4248.0
Cox4i1,16690.0,19537.0,17519.0,17870.0,22555.0,26586.0
Dazap1,2725.0,4129.0,3084.0,2760.0,3921.0,3973.0
Entpd4,2.0,4.0,3.0,1.0,4.0,4.0
Rbm12b2,584.0,893.0,719.0,799.0,1124.0,956.0
Serf2,5573.0,6697.0,6081.0,4028.0,5307.0,6050.0
Psmd2,7288.0,10535.0,7235.0,8470.0,12612.0,13723.0
Chkb,28.0,37.0,21.0,41.0,38.0,39.0
Gm6402,15.0,17.0,39.0,23.0,36.0,28.0
Parm1,1770.0,2284.0,1415.0,2292.0,3621.0,4101.0
Mon2,4805.0,6800.0,4965.0,5407.0,8051.0,8154.0
Ptprm,943.0,1770.0,876.0,1047.0,1735.0,1873.0
Gar1,366.0,596.0,363.0,707.0,952.0,997.0
Spink8,872.0,760.0,719.0,488.0,555.0,525.0
Eif3d,2312.0,3374.0,2268.0,2598.0,3569.0,4033.0
Hspa5,58378.0,57339.0,55349.0,42771.0,63082.0,77691.0
Shisa5,9068.0,12912.0,8797.0,8565.0,13286.0,13177.0
Rtl4,10.0,13.0,12.0,0.0,9.0,0.0
Il6,262.0,204.0,216.0,0.0,0.0,1.0
Crkl,2101.0,3640.0,2067.0,2118.0,3583.0,3557.0
Psmc3,3761.0,5317.0,3711.0,4258.0,6017.0,6646.0
Pgam1,3144.0,4790.0,3406.0,4485.0,6967.0,7728.0
Atp5d,2955.0,4453.0,2994.0,2467.0,3836.0,4037.0
Eipr1,699.0,979.0,749.0,484.0,689.0,794.0
Dhdh,654.0,1022.0,480.0,566.0,880.0,775.0
9330133O14Rik,254.0,303.0,218.0,259.0,373.0,409.0
Mrpl11,1176.0,1302.0,1190.0,1278.0,1671.0,1775.0
Zfp944,760.0,792.0,673.0,884.0,992.0,1134.0
Sh2d6,1.0,8.0,9.0,18.0,6.0,15.0
Col13a1,105.0,259.0,94.0,46.0,71.0,56.0
Gm10045,1.0,9.0,4.0,1.0,9.0,13.0
Polr1g,588.0,750.0,592.0,601.0,808.0,800.0
Nop14,1353.0,1899.0,1333.0,1656.0,2171.0,2394.0
Eif1b,1504.0,2071.0,1668.0,1679.0,2362.0,2613.0
Ccdc32,763.0,1101.0,773.0,868.0,1174.0,1350.0
Klc1,2753.0,4691.0,2824.0,2559.0,3714.0,3993.0
Gm2614,48.0,58.0,38.0,36.0,45.0,56.0
Pcdhb6,11.0,24.0,17.0,10.0,10.0,7.0
Cpne3,5780.0,7638.0,5166.0,6855.0,9565.0,10498.0
Dpy19l4,2548.0,2868.0,2216.0,1654.0,2107.0,2514.0
2410003L11Rik,2.0,3.0,1.0,7.0,11.0,8.0
3300005D01Rik,2.0,0.0,0.0,0.0,0.0,2.0
4930539J05Rik,308.0,389.0,333.0,381.0,499.0,709.0
Zfp959,1131.0,1265.0,1271.0,466.0,681.0,649.0
Tex261,2847.0,3592.0,2525.0,2405.0,3298.0,3800.0
Mcf2l,1478.0,2142.0,1449.0,1988.0,2990.0,2887.0
Ube2v1,2082.0,2830.0,1965.0,1950.0,2980.0,3101.0
Gm37254,45.0,103.0,83.0,90.0,143.0,102.0
Mfge8,5926.0,9608.0,5730.0,9277.0,12347.0,13119.0
Jmjd8,1420.0,2105.0,1607.0,2020.0,2722.0,3115.0
Pcolce,2535.0,4965.0,2610.0,1045.0,1472.0,1353.0
S100a7a,58.0,65.0,73.0,75.0,36.0,64.0
Usp38,2614.0,3165.0,2605.0,1938.0,3186.0,3528.0
Rpl17-ps9,182.0,171.0,232.0,132.0,151.0,223.0
Lrp5,5572.0,7961.0,5400.0,7679.0,11706.0,12408.0
Gm12250,93.0,217.0,91.0,32.0,42.0,39.0
Rpl23,13753.0,19240.0,13307.0,12531.0,16814.0,17967.0
Abhd16a,5676.0,7605.0,6150.0,5786.0,7868.0,9030.0
Vwa5a,6106.0,8658.0,5916.0,7394.0,10987.0,11417.0
Slc35e1,4103.0,5240.0,4082.0,4548.0,6154.0,6914.0
