GeneID,IU_1.5preg_n1,IU_1.5preg_n2,IU_1.5preg_n3,IA_1.5preg_n1,IA_1.5preg_n2,IA_1.5preg_n3
Ltn1,4435.0,3523.0,2972.0,3798.0,2543.0,3836.0
Tex21,78.0,240.0,188.0,2.0,9.0,8.0
Pdrg1,3140.0,2602.0,2409.0,2849.0,2229.0,3598.0
Ell2,1301.0,1056.0,1005.0,1264.0,794.0,1297.0
Cox10,1032.0,756.0,783.0,753.0,636.0,804.0
Pglyrp4,17.0,2.0,0.0,2.0,4.0,0.0
Hint3,883.0,904.0,817.0,904.0,718.0,950.0
Trpm2,122.0,66.0,61.0,70.0,36.0,39.0
Vps28,5434.0,5817.0,4646.0,5298.0,4572.0,6237.0
Emg1,1917.0,1707.0,1410.0,1560.0,1099.0,1735.0
Nutf2-ps2,13.0,7.0,7.0,6.0,7.0,14.0
Gm5908,222.0,179.0,155.0,128.0,96.0,141.0
Hcfc1r1,3712.0,3148.0,3062.0,3200.0,2347.0,3608.0
Zfp677,968.0,910.0,768.0,828.0,542.0,777.0
Syt6,276.0,97.0,75.0,330.0,442.0,378.0
Gzf1,2254.0,2151.0,1769.0,2442.0,1638.0,2765.0
Gapdh-ps15,73.0,19.0,34.0,8.0,20.0,16.0
Scamp4,3252.0,2944.0,2705.0,2932.0,2214.0,3238.0
Fut4,506.0,474.0,350.0,280.0,230.0,308.0
Specc1,1157.0,668.0,691.0,375.0,218.0,287.0
Erp44,4450.0,4298.0,3877.0,4009.0,2722.0,4449.0
Brap,3543.0,3237.0,2667.0,3201.0,2153.0,3234.0
Rex1bd,1492.0,1339.0,1047.0,1199.0,937.0,1159.0
Pisd-ps2,166.0,177.0,135.0,232.0,171.0,202.0
Ldlr,2996.0,2192.0,1299.0,553.0,298.0,559.0
Atp12a,74.0,9.0,54.0,34.0,5.0,18.0
Katnbl1,993.0,1096.0,950.0,882.0,711.0,1047.0
Gm14322,326.0,273.0,235.0,270.0,203.0,315.0
Mrpl12,1151.0,1033.0,940.0,891.0,718.0,909.0
Lurap1,784.0,928.0,689.0,831.0,499.0,832.0
Caskin2,6845.0,7007.0,5383.0,6600.0,4811.0,6832.0
BC023105,53.0,59.0,69.0,39.0,13.0,28.0
Klhl5,2128.0,1631.0,1627.0,1376.0,1123.0,1424.0
Irgq,3744.0,2826.0,2622.0,3532.0,2275.0,3514.0
Map3k7,4968.0,4204.0,3556.0,4054.0,2954.0,4372.0
Sox12,2461.0,1973.0,1840.0,1732.0,807.0,1326.0
Snrpd3,2238.0,2201.0,1680.0,1694.0,1569.0,2101.0
Msh6,3328.0,3582.0,2950.0,2851.0,2219.0,3207.0
Crk,9717.0,7544.0,6933.0,7123.0,5394.0,7169.0
Elapor1,2009.0,1373.0,1850.0,2853.0,993.0,2307.0
Pik3cb,1870.0,1875.0,1616.0,1564.0,1241.0,1776.0
Entrep1,4812.0,11996.0,5882.0,3251.0,2540.0,3926.0
Igkv10-94,23.0,35.0,1.0,15.0,0.0,6.0
Psmb5,2807.0,2750.0,2525.0,2315.0,2201.0,2956.0
Krt87,76.0,63.0,66.0,115.0,101.0,115.0
6330418K02Rik,29.0,61.0,47.0,51.0,44.0,41.0
Nrxn3,10.0,12.0,6.0,10.0,7.0,8.0
Rnf4,5337.0,4710.0,4046.0,4475.0,3673.0,5290.0
Ndufb9,4591.0,4224.0,4004.0,3033.0,2354.0,3720.0
Smim20,1516.0,1390.0,1305.0,1273.0,875.0,1533.0
Jchain,514.0,636.0,323.0,516.0,117.0,176.0
Hycc2,2239.0,1872.0,1528.0,2049.0,1388.0,1899.0
Pitpnm3,8147.0,6885.0,6156.0,6302.0,3873.0,5727.0
Them4,515.0,448.0,481.0,323.0,214.0,260.0
Plaur,363.0,266.0,284.0,93.0,83.0,153.0
Itpripl1,2175.0,5015.0,2732.0,640.0,631.0,650.0
Bcl3,588.0,660.0,450.0,250.0,145.0,159.0
Adh7,383.0,332.0,348.0,346.0,222.0,150.0
Pfn4,45.0,75.0,95.0,40.0,67.0,116.0
Pole,401.0,214.0,204.0,284.0,122.0,261.0
Cacna2d2,120.0,96.0,71.0,131.0,81.0,99.0
H1f10,1091.0,842.0,724.0,841.0,381.0,745.0
Foxa3,74.0,89.0,64.0,42.0,16.0,50.0
Csnk1g2,8962.0,8663.0,7198.0,9710.0,7844.0,10913.0
Zfr,10368.0,7502.0,6900.0,8607.0,6449.0,8941.0
Fxyd2,70.0,53.0,68.0,36.0,42.0,50.0
Zfp759,453.0,411.0,378.0,451.0,391.0,621.0
Gm5637,369.0,355.0,277.0,301.0,155.0,264.0
Ndufb10,3458.0,3370.0,2863.0,2713.0,2426.0,3140.0
Grhl2,5505.0,5810.0,4559.0,4613.0,3694.0,5130.0
Mrps15,1443.0,1205.0,1109.0,1197.0,803.0,1181.0
Zfp606,1446.0,1410.0,1062.0,1514.0,1051.0,1517.0
Tirap,2276.0,2068.0,1669.0,1917.0,1255.0,1809.0
Ganab,15069.0,13719.0,11719.0,13172.0,10753.0,14005.0
Lamtor4,1650.0,1628.0,1430.0,1359.0,1017.0,1514.0
Agap3,6445.0,5469.0,4846.0,5178.0,3662.0,5561.0
Cln8,1560.0,1409.0,1239.0,1222.0,848.0,1250.0
Zfp276,1312.0,1140.0,895.0,1435.0,975.0,1347.0
Gm10698,119.0,161.0,144.0,113.0,89.0,172.0
Serf1,507.0,498.0,492.0,526.0,375.0,683.0
Slc5a8,251.0,21.0,20.0,149.0,96.0,103.0
Calml3,202.0,125.0,223.0,99.0,76.0,124.0
Tmem127,9267.0,8063.0,6993.0,9012.0,6207.0,9637.0
Gm14730,3.0,5.0,4.0,6.0,7.0,8.0
Nfu1,1363.0,1337.0,1173.0,1001.0,724.0,1037.0
Paip2b,4298.0,4424.0,3928.0,4367.0,2812.0,4812.0
Elfn1,19.0,21.0,26.0,2.0,6.0,5.0
Plekha1,3437.0,3402.0,2544.0,2822.0,2001.0,2602.0
Amd2,136.0,106.0,98.0,86.0,51.0,81.0
Irf3,3910.0,3352.0,2931.0,3669.0,2442.0,3476.0
Gm11478,808.0,993.0,945.0,744.0,668.0,744.0
Mir148a,1.0,1.0,5.0,5.0,0.0,1.0
Hsbp1,6153.0,6048.0,5531.0,5463.0,4310.0,6712.0
Gm6252,369.0,355.0,266.0,225.0,156.0,253.0
Tmem263,2651.0,2047.0,1975.0,1771.0,1062.0,1765.0
Dgcr8,2279.0,1804.0,1623.0,1720.0,1274.0,1792.0
Gmppb,1577.0,1482.0,1259.0,733.0,522.0,803.0
Cgrrf1,847.0,784.0,670.0,804.0,584.0,857.0
Dph5,468.0,371.0,340.0,460.0,301.0,476.0
Sfswap,3077.0,2685.0,2028.0,3189.0,1950.0,2942.0
Banf1,2996.0,2705.0,2292.0,1893.0,1562.0,1954.0
Fundc1,4188.0,3977.0,3770.0,3972.0,3390.0,5110.0
Klhl25,2291.0,2005.0,1793.0,1720.0,1313.0,2078.0
Uggt1,9945.0,10041.0,8222.0,8762.0,7230.0,9331.0
Zcchc10,462.0,349.0,270.0,358.0,286.0,367.0
Chid1,3719.0,3948.0,3715.0,2953.0,2271.0,3093.0
Khdrbs1,7858.0,6983.0,5842.0,6798.0,5117.0,7334.0
4833432E10Rik,139.0,132.0,106.0,153.0,110.0,97.0
Smg9,1515.0,1394.0,1194.0,1220.0,888.0,1383.0
Fbxo3,4694.0,4092.0,3450.0,4210.0,2908.0,4644.0
Pde9a,1288.0,1137.0,1077.0,660.0,756.0,943.0
Akirin2,2809.0,2623.0,2056.0,2932.0,2003.0,2547.0
Ifit1bl1,108.0,62.0,82.0,30.0,20.0,18.0
Nek9,12390.0,10118.0,8555.0,9842.0,7071.0,9756.0
Endod1,4686.0,4438.0,3558.0,4498.0,3239.0,4442.0
Stag2,9931.0,9183.0,7675.0,11582.0,7994.0,12433.0
a,13.0,16.0,8.0,5.0,15.0,2.0
Uqcrq,3347.0,3470.0,3118.0,2297.0,1767.0,2410.0
Pan3,5678.0,4729.0,3968.0,6050.0,3778.0,5060.0
Stk10,1809.0,1219.0,942.0,1576.0,974.0,1248.0
Arl15,1409.0,1228.0,903.0,1121.0,985.0,1261.0
Il13ra2,14.0,99.0,14.0,18.0,17.0,14.0
Tmed3,9537.0,9542.0,9484.0,8754.0,5337.0,9670.0
1700027J07Rik,52.0,34.0,44.0,61.0,37.0,47.0
Zfp800,1299.0,1125.0,1091.0,1400.0,1031.0,1483.0
Gabbr2,98.0,100.0,96.0,74.0,17.0,105.0
Nol12,942.0,890.0,785.0,705.0,435.0,800.0
Zfp882,647.0,619.0,502.0,660.0,489.0,621.0
Tmem35a,2727.0,1865.0,2170.0,1165.0,576.0,981.0
Prr5l,954.0,1380.0,706.0,901.0,636.0,938.0
Rab40c,2064.0,1898.0,1749.0,1762.0,1370.0,1690.0
Triobp,5496.0,4540.0,3728.0,3141.0,1928.0,2705.0
Usp22,11011.0,9965.0,7709.0,9308.0,6632.0,10176.0
Ints5,2122.0,1910.0,1645.0,1818.0,1335.0,1923.0
Pip5k1b,2236.0,2135.0,1654.0,1803.0,1630.0,2252.0
Usp32,3962.0,4522.0,3254.0,3924.0,2683.0,4278.0
Zfp358,2132.0,1805.0,1580.0,1932.0,1219.0,2039.0
Cenpb,18603.0,18844.0,15691.0,13755.0,11215.0,15475.0
Snrpf,106.0,80.0,71.0,123.0,95.0,85.0
Cxcl10,150.0,81.0,108.0,71.0,35.0,54.0
Ddx49,1314.0,1204.0,1012.0,940.0,785.0,1091.0
Ube2s,1027.0,1028.0,805.0,707.0,604.0,709.0
Sdcbp2,141.0,111.0,64.0,114.0,101.0,157.0
Chp1,5123.0,4452.0,3725.0,5029.0,3137.0,5333.0
Mrps18a,1894.0,1665.0,1556.0,1708.0,1285.0,1954.0
Rab10,11524.0,9921.0,8609.0,7898.0,5967.0,8568.0
Rhou,10035.0,9016.0,8229.0,8343.0,6188.0,9661.0
Fbln2,4533.0,2702.0,2697.0,1285.0,700.0,1161.0
Ric8b,1834.0,1773.0,1324.0,2057.0,1211.0,2047.0
Mcfd2,6395.0,5839.0,5953.0,4473.0,3334.0,4913.0
Scara5,2159.0,1925.0,1661.0,1212.0,683.0,1419.0
Zfp626,554.0,410.0,312.0,445.0,294.0,415.0
9130221H12Rik,344.0,255.0,227.0,321.0,234.0,377.0
Adcy2,511.0,449.0,384.0,432.0,315.0,322.0
Trir,4334.0,4510.0,3287.0,3530.0,2983.0,3550.0
Ndufa12,661.0,574.0,427.0,455.0,447.0,557.0
Pga5,170.0,1121.0,361.0,0.0,10.0,0.0
Cited1,6.0,7.0,1.0,2.0,0.0,5.0
Ceacam2,10.0,12.0,15.0,20.0,4.0,19.0
Knop1,4829.0,7281.0,4728.0,4466.0,3458.0,4761.0
Tmem69,661.0,648.0,554.0,597.0,432.0,515.0
Chmp1a,7960.0,7318.0,6481.0,6810.0,5642.0,8270.0
Siah3,15.0,9.0,3.0,13.0,2.0,1.0
Cltc,32331.0,30351.0,24129.0,28513.0,21978.0,32933.0
Chst5,41.0,39.0,38.0,31.0,39.0,62.0
Csad,4551.0,4566.0,3806.0,4250.0,2972.0,4487.0
Exosc10,3105.0,2630.0,2374.0,2622.0,2066.0,2976.0
Tamm41,472.0,416.0,369.0,407.0,390.0,519.0
Tmed10,12382.0,12142.0,10631.0,12046.0,9637.0,13325.0
Pde1c,128.0,119.0,83.0,107.0,47.0,73.0
Gm2830,587.0,550.0,360.0,188.0,92.0,166.0
Xylb,1055.0,1066.0,948.0,7096.0,6657.0,8590.0
Fam241a,663.0,532.0,523.0,409.0,320.0,438.0
Dctn2,8672.0,7971.0,6927.0,7626.0,5857.0,9292.0
2610044O15Rik8,464.0,456.0,278.0,367.0,301.0,400.0
Ptpn5,170.0,199.0,155.0,183.0,105.0,134.0
Lrrc55,190.0,161.0,121.0,81.0,26.0,15.0
Rbms1,3934.0,3061.0,2649.0,3815.0,2552.0,3568.0
Cables1,938.0,610.0,650.0,982.0,495.0,877.0
Srsf4,4457.0,3531.0,2924.0,3570.0,2676.0,3293.0
Med30,1059.0,899.0,830.0,1136.0,998.0,1253.0
Zfp33b,416.0,406.0,277.0,391.0,213.0,378.0
Fkbp2,2376.0,2744.0,2203.0,2544.0,1887.0,2421.0
2810001G20Rik,452.0,370.0,365.0,364.0,342.0,612.0
Dis3,1241.0,871.0,813.0,866.0,628.0,853.0
Ncl,21410.0,17568.0,16273.0,20431.0,14887.0,23128.0
Calr,45480.0,46561.0,45098.0,30679.0,25026.0,32020.0
Rpl41,28797.0,28685.0,27486.0,20641.0,14974.0,22981.0
Pip4p1,2726.0,2598.0,2049.0,2267.0,1430.0,2276.0
Pard3b,2965.0,2359.0,2013.0,2335.0,1574.0,2443.0
Tnfsf13,257.0,175.0,166.0,542.0,245.0,387.0
Herc6,1064.0,827.0,802.0,492.0,330.0,556.0
U2af1,2394.0,2091.0,1788.0,1804.0,1417.0,1744.0
Ubb,14334.0,14851.0,13253.0,16561.0,13215.0,17553.0
H3f3a,7620.0,6609.0,6029.0,6891.0,5155.0,7466.0
Mir339,9.0,13.0,7.0,16.0,2.0,5.0
Limch1,2518.0,2100.0,1980.0,1483.0,1117.0,1728.0
Pds5a,4820.0,3900.0,3526.0,4291.0,3297.0,4356.0
Ptov1,10187.0,9656.0,8202.0,9493.0,6399.0,10230.0
Ankrd27,2708.0,2316.0,1940.0,2743.0,1667.0,2748.0
Olah,188.0,923.0,354.0,43.0,24.0,30.0
Tap1,2575.0,2029.0,1726.0,1465.0,936.0,1641.0
Cibar1,1505.0,1325.0,1317.0,1364.0,1090.0,1626.0
Aqp5,1300.0,1188.0,1260.0,1377.0,947.0,1140.0
Gm5446,22.0,10.0,10.0,23.0,17.0,18.0
Rps27l,2385.0,2115.0,2052.0,1771.0,1773.0,2133.0
Tecpr1,3367.0,2763.0,2556.0,3181.0,1993.0,3128.0
Strip2,437.0,762.0,393.0,87.0,25.0,40.0
Atad3a,2134.0,1505.0,1386.0,1408.0,1034.0,1403.0
Il11ra2,2.0,2.0,2.0,3.0,3.0,3.0
Egf,134.0,63.0,66.0,120.0,58.0,106.0
Prelid1,7392.0,6529.0,5856.0,5601.0,4170.0,6853.0
Rps5,4844.0,4170.0,4038.0,3146.0,2403.0,3677.0
Pdia4,23805.0,21212.0,21308.0,14302.0,12248.0,16327.0
Rnf186,237.0,187.0,174.0,380.0,331.0,475.0
Muc4,4270.0,529.0,422.0,1362.0,701.0,776.0
Rab6b,3230.0,3324.0,2523.0,2939.0,1989.0,3187.0
Arl1,5079.0,4944.0,4694.0,4187.0,2947.0,4745.0
Ifi27l2b,5.0,4.0,5.0,6.0,5.0,7.0
Sfr1,4934.0,4538.0,4085.0,3878.0,2897.0,4372.0
Rab44,119.0,62.0,52.0,17.0,15.0,42.0
Erbb4,92.0,86.0,86.0,175.0,100.0,171.0
Pwwp2a,1988.0,1653.0,1332.0,2016.0,1227.0,1578.0
Bend4,1012.0,733.0,712.0,311.0,173.0,322.0
Pyurf,1804.0,1466.0,1241.0,1175.0,721.0,1176.0
Lpar1,1595.0,1456.0,1203.0,1302.0,952.0,1044.0
Glg1,9173.0,7766.0,6522.0,9189.0,5748.0,9525.0
Cope,6964.0,6990.0,6109.0,5729.0,4439.0,6793.0
Zfp629,3053.0,2674.0,2211.0,3117.0,2354.0,3291.0
Usp35,1799.0,1507.0,1332.0,2406.0,1073.0,1731.0
Ccdc93,2373.0,1855.0,1450.0,2292.0,1297.0,2050.0
Tjp1,16248.0,14059.0,10998.0,16459.0,10664.0,14360.0
Gabpb2,5605.0,5067.0,3930.0,6163.0,4005.0,5618.0
Tsc22d3,6180.0,7051.0,4851.0,3882.0,2227.0,3452.0
Pld6,74.0,103.0,79.0,117.0,67.0,128.0
Taf15,4134.0,4191.0,3060.0,3850.0,2723.0,3762.0
Mpg,1447.0,1217.0,1235.0,1367.0,968.0,1456.0
Gm6109,30.0,32.0,12.0,34.0,16.0,15.0
Aox4,143.0,107.0,110.0,56.0,18.0,58.0
Il36g,43.0,15.0,9.0,6.0,0.0,2.0
Mia3,11379.0,10105.0,9498.0,11467.0,7938.0,12798.0
Nfil3,1122.0,1008.0,654.0,786.0,432.0,647.0
5033406O09Rik,265.0,243.0,264.0,209.0,118.0,173.0
Tpcn1,9162.0,7143.0,6564.0,7886.0,4609.0,8020.0
Uri1,3980.0,3525.0,3127.0,3443.0,2831.0,3680.0
Tmprss11b,12.0,0.0,2.0,0.0,2.0,0.0
Tmem14a,681.0,588.0,490.0,458.0,330.0,595.0
Snx13,5212.0,4629.0,4097.0,4531.0,3382.0,4734.0
Slc35c1,2770.0,2285.0,2006.0,2019.0,1209.0,1858.0
Cxcl1,10.0,21.0,19.0,9.0,2.0,10.0
Ahnak,32807.0,25342.0,19206.0,32030.0,16281.0,26412.0
Plscr1,2548.0,4159.0,2549.0,3155.0,2628.0,3760.0
Mrpl41,873.0,963.0,776.0,731.0,660.0,878.0
Ncmap,549.0,560.0,503.0,527.0,385.0,693.0
Psmd7,4470.0,4097.0,3538.0,3266.0,2586.0,3823.0
Rnf213,15378.0,12271.0,8583.0,10244.0,5803.0,8679.0
Rexo2,2910.0,2360.0,2149.0,1878.0,1435.0,2155.0
Itpr1,15235.0,10094.0,9255.0,10809.0,6274.0,9055.0
Mis12,1485.0,1198.0,952.0,1305.0,936.0,1335.0
Zc3h15,5522.0,4851.0,4442.0,4400.0,3269.0,5316.0
Slirp,461.0,552.0,456.0,304.0,271.0,408.0
1110038F14Rik,1507.0,1282.0,1149.0,1357.0,1065.0,1494.0
Josd1,2817.0,2329.0,2072.0,2481.0,1705.0,2606.0
Sppl2a,6757.0,5644.0,4889.0,5141.0,3563.0,5418.0
Plpp4,42.0,62.0,70.0,76.0,21.0,46.0
Ccdc102a,2011.0,1564.0,1457.0,1609.0,1234.0,1763.0
Zfp773,88.0,66.0,56.0,65.0,37.0,82.0
Glb1,5137.0,4691.0,4260.0,4268.0,2516.0,4489.0
Tmem208,1027.0,1161.0,979.0,827.0,581.0,889.0
Vcp,17371.0,16398.0,13853.0,14870.0,12731.0,18309.0
Synpo,2910.0,1945.0,1875.0,2863.0,1532.0,2355.0
Dscam,28.0,42.0,12.0,58.0,22.0,10.0
Chn1,1163.0,1154.0,904.0,940.0,752.0,914.0
Ilrun,10010.0,8724.0,7079.0,8605.0,5952.0,8838.0
Txnrd1,7565.0,7110.0,6292.0,5168.0,4720.0,6201.0
Edc3,1665.0,1489.0,1288.0,1374.0,990.0,1482.0
Nrbp1,6044.0,5182.0,4281.0,4295.0,2877.0,4329.0
Nedd8,1286.0,1174.0,1015.0,874.0,689.0,993.0
Gm3552,9.0,16.0,10.0,12.0,13.0,9.0
Zdhhc9,3344.0,2803.0,2449.0,3111.0,2108.0,3649.0
Orc1,100.0,270.0,114.0,28.0,24.0,33.0
Praf2,1300.0,1125.0,938.0,833.0,722.0,864.0
Mirt1,71.0,53.0,46.0,60.0,52.0,95.0
Mir697,8.0,4.0,5.0,8.0,2.0,8.0
Tmc4,9786.0,9991.0,7645.0,9555.0,7747.0,10488.0
Rims3,38.0,487.0,105.0,6.0,4.0,3.0
Atg10,914.0,694.0,753.0,807.0,584.0,906.0
Ranbp9,4185.0,4853.0,3288.0,5057.0,3650.0,5677.0
Wapl,5220.0,4737.0,3921.0,5209.0,3764.0,5202.0
Adra2c,1522.0,776.0,1083.0,875.0,825.0,929.0
Mmaa,1260.0,1219.0,864.0,1345.0,1063.0,1422.0
Tram1,10758.0,10963.0,8895.0,10745.0,8153.0,11502.0
Tbca,3404.0,3034.0,2876.0,2693.0,2141.0,3292.0
Scx,918.0,483.0,578.0,707.0,507.0,837.0
Schip1,37.0,27.0,38.0,41.0,23.0,22.0
Gm5801,17.0,20.0,18.0,16.0,15.0,14.0
Apol6,26.0,81.0,19.0,15.0,16.0,14.0
Pcdhga5,354.0,273.0,177.0,386.0,127.0,260.0
Nus1,5651.0,5086.0,4386.0,3839.0,2706.0,4094.0
Bcat2,4609.0,4327.0,3913.0,3159.0,2267.0,3107.0
Ripor2,2409.0,3075.0,2509.0,4016.0,3431.0,4324.0
Rps28,6778.0,6358.0,5938.0,4911.0,3713.0,4677.0
Rad23b,10178.0,8648.0,7763.0,8176.0,6264.0,8937.0
Gm5553,10.0,7.0,3.0,2.0,13.0,6.0
Slc22a15,1465.0,3215.0,1772.0,1199.0,1040.0,1382.0
Rasd1,1523.0,2804.0,1310.0,717.0,672.0,692.0
Ube2d1,2175.0,1605.0,1375.0,1505.0,1074.0,1569.0
Hilpda,637.0,1477.0,986.0,499.0,419.0,610.0
Gm5454,85.0,89.0,101.0,103.0,57.0,58.0
Npas1,58.0,54.0,46.0,64.0,42.0,53.0
Srpx2,89.0,60.0,53.0,252.0,68.0,77.0
Slc2a6,120.0,102.0,102.0,41.0,33.0,39.0
Atg13,2677.0,2398.0,1954.0,2826.0,2064.0,3053.0
6820431F20Rik,401.0,389.0,302.0,470.0,268.0,313.0
Flywch1,3707.0,3182.0,2698.0,3304.0,2389.0,3084.0
Mtch1,11055.0,9698.0,8763.0,8627.0,6260.0,9289.0
Panct2,647.0,1351.0,859.0,675.0,537.0,689.0
Fam162a,2239.0,1989.0,1657.0,1714.0,1353.0,1604.0
Slc37a2,678.0,504.0,537.0,636.0,388.0,632.0
Kcnk15,101.0,60.0,90.0,72.0,24.0,57.0
Tmem43,2566.0,2372.0,2013.0,2260.0,1568.0,2358.0
Mir24-2,24.0,19.0,22.0,28.0,13.0,15.0
Chac2,510.0,456.0,472.0,357.0,277.0,417.0
Otop1,1.0,0.0,0.0,0.0,0.0,0.0
Smim33,65.0,50.0,47.0,48.0,22.0,48.0
Sox1ot,297.0,129.0,156.0,97.0,60.0,58.0
Rpph1,91.0,63.0,111.0,96.0,71.0,148.0
Gpbp1,6530.0,5849.0,5046.0,6047.0,4347.0,6436.0
Plp2,3647.0,3256.0,2736.0,3165.0,2410.0,3684.0
Maml2,3216.0,2775.0,2408.0,2645.0,1857.0,2538.0
Iftap,2436.0,2658.0,2391.0,2230.0,1708.0,2809.0
Eef1akmt2,897.0,867.0,802.0,1144.0,886.0,1286.0
Kif13a,6599.0,5614.0,4810.0,6958.0,4897.0,6354.0
Mllt10,2752.0,2533.0,2111.0,3018.0,2000.0,2879.0
Polg,3081.0,2454.0,2195.0,2724.0,1806.0,2596.0
Tgif2,991.0,884.0,696.0,850.0,665.0,879.0
Aasdh,1341.0,1043.0,997.0,1544.0,1020.0,1279.0
Trim25,6797.0,5786.0,4696.0,6344.0,4515.0,6916.0
Tcta,2278.0,2309.0,1982.0,2401.0,1675.0,2841.0
Rif1,3322.0,3407.0,2498.0,3274.0,2527.0,3491.0
Lxn,959.0,887.0,709.0,992.0,721.0,1242.0
Chrdl2,1646.0,658.0,702.0,305.0,235.0,412.0
Tmem41b,1523.0,1124.0,1041.0,1343.0,967.0,1373.0
Camk1,2286.0,1718.0,1561.0,2198.0,1541.0,2426.0
Dand5,400.0,350.0,368.0,404.0,279.0,454.0
Gm6750,40.0,33.0,44.0,35.0,28.0,43.0
Rcbtb1,4653.0,4218.0,3761.0,4572.0,3245.0,4856.0
Siae,3328.0,2806.0,2570.0,3379.0,2114.0,4042.0
Ugt1a6a,2663.0,2267.0,2476.0,2737.0,1976.0,3308.0
Cox4i1,18985.0,17624.0,17349.0,15003.0,12730.0,19274.0
Dazap1,4123.0,3431.0,2857.0,3289.0,2586.0,3213.0
Entpd4,2.0,5.0,2.0,10.0,7.0,1.0
Rbm12b2,749.0,657.0,526.0,759.0,577.0,735.0
Serf2,6576.0,6001.0,5784.0,4236.0,3054.0,5015.0
Psmd2,11273.0,10131.0,8814.0,9235.0,7628.0,11543.0
Chkb,28.0,30.0,21.0,43.0,26.0,21.0
Gm6402,16.0,5.0,7.0,36.0,7.0,7.0
Parm1,2756.0,2135.0,1838.0,2720.0,1917.0,3045.0
Mon2,7006.0,6141.0,5128.0,7324.0,4400.0,6635.0
Ptprm,2522.0,1636.0,1439.0,2158.0,1226.0,1628.0
Gar1,715.0,602.0,479.0,693.0,520.0,609.0
Spink8,518.0,963.0,460.0,416.0,310.0,542.0
Eif3d,3845.0,3104.0,2648.0,2926.0,2198.0,3089.0
Hspa5,71007.0,59566.0,60345.0,42363.0,40310.0,45555.0
Shisa5,14214.0,11362.0,10362.0,10558.0,7433.0,11684.0
Rtl4,42.0,35.0,20.0,20.0,12.0,12.0
Il6,7.0,93.0,54.0,0.0,0.0,6.0
Crkl,3339.0,2799.0,2271.0,2849.0,2100.0,2896.0
Psmc3,5714.0,5174.0,4360.0,4429.0,3668.0,5162.0
Pgam1,5798.0,4691.0,4615.0,5382.0,4302.0,6121.0
Atp5d,4734.0,4335.0,3647.0,3160.0,2083.0,3321.0
Eipr1,909.0,914.0,759.0,533.0,504.0,631.0
Dhdh,1179.0,924.0,838.0,713.0,492.0,834.0
9330133O14Rik,313.0,303.0,250.0,338.0,235.0,328.0
Mrpl11,1402.0,1293.0,1200.0,1204.0,957.0,1490.0
Zfp944,658.0,603.0,540.0,868.0,614.0,801.0
Sh2d6,10.0,6.0,2.0,9.0,4.0,6.0
Col13a1,321.0,205.0,135.0,276.0,132.0,87.0
Gm10045,3.0,6.0,0.0,10.0,5.0,6.0
Polr1g,791.0,796.0,627.0,684.0,465.0,717.0
Nop14,2010.0,1697.0,1391.0,1719.0,1385.0,2018.0
Eif1b,2298.0,1949.0,1595.0,1794.0,1405.0,1847.0
Ccdc32,1108.0,979.0,938.0,921.0,738.0,1000.0
Klc1,5071.0,3771.0,3135.0,3809.0,2532.0,3286.0
Gm2614,71.0,63.0,51.0,35.0,23.0,40.0
Pcdhb6,57.0,29.0,28.0,34.0,17.0,13.0
Cpne3,7401.0,6630.0,5608.0,8908.0,6266.0,9308.0
Dpy19l4,2089.0,2313.0,1657.0,1774.0,1347.0,1754.0
2410003L11Rik,6.0,3.0,8.0,19.0,10.0,15.0
3300005D01Rik,1.0,1.0,5.0,0.0,2.0,2.0
4930539J05Rik,340.0,346.0,243.0,464.0,327.0,374.0
Zfp959,752.0,1004.0,643.0,539.0,397.0,510.0
Tex261,3433.0,3179.0,2711.0,2636.0,2066.0,2594.0
Mcf2l,2007.0,1804.0,1640.0,2476.0,1793.0,2425.0
Ube2v1,2887.0,2490.0,2296.0,2266.0,1559.0,2779.0
Gm37254,52.0,70.0,72.0,93.0,90.0,127.0
Mfge8,12248.0,8329.0,8217.0,11575.0,6849.0,12954.0
Jmjd8,2088.0,1746.0,1516.0,2093.0,1512.0,2348.0
Pcolce,5823.0,3862.0,4546.0,1906.0,1017.0,1833.0
S100a7a,59.0,40.0,31.0,43.0,21.0,37.0
Usp38,2704.0,2639.0,2199.0,2192.0,1747.0,2382.0
Rpl17-ps9,166.0,134.0,107.0,102.0,113.0,79.0
Lrp5,8867.0,6913.0,6768.0,9406.0,5801.0,9982.0
Gm12250,201.0,103.0,136.0,54.0,10.0,29.0
Rpl23,18350.0,16233.0,14727.0,12496.0,10016.0,14717.0
Abhd16a,6152.0,6724.0,5620.0,5812.0,4960.0,6546.0
Vwa5a,8562.0,8006.0,6428.0,9438.0,6694.0,11397.0
Slc35e1,5337.0,4527.0,4023.0,4633.0,3155.0,4869.0
Helz2,3494.0,2874.0,2126.0,2343.0,1105.0,1572.0
Gprc5b,3080.0,6388.0,4342.0,3039.0,2306.0,3556.0
