GeneID,IU_0.5preg_n1,IU_0.5preg_n2,IU_0.5preg_n3,IA_0.5preg_n1,IA_0.5preg_n2,IA_0.5preg_n3
Pole,316.0,244.0,160.0,86.0,341.0,173.0
Cacna2d2,31.0,20.0,12.0,32.0,32.0,43.0
H1f10,262.0,323.0,271.0,119.0,396.0,268.0
Foxa3,51.0,106.0,74.0,64.0,67.0,87.0
Csnk1g2,3831.0,4045.0,3469.0,3447.0,4592.0,3987.0
Zfr,4170.0,4462.0,3530.0,4183.0,4699.0,4852.0
Fxyd2,14.0,25.0,20.0,13.0,10.0,9.0
Zfp759,115.0,189.0,125.0,142.0,243.0,201.0
Gm5637,202.0,262.0,258.0,232.0,234.0,298.0
Ndufb10,1125.0,1359.0,1191.0,1316.0,1464.0,1515.0
Grhl2,1741.0,1762.0,1534.0,1835.0,2633.0,2217.0
Mrps15,574.0,614.0,483.0,478.0,643.0,564.0
Zfp606,471.0,612.0,456.0,421.0,587.0,512.0
Tirap,1552.0,1372.0,1269.0,1118.0,917.0,1196.0
Ganab,7130.0,8254.0,6841.0,9094.0,9631.0,10064.0
Lamtor4,538.0,672.0,573.0,536.0,769.0,650.0
Agap3,2477.0,2345.0,2199.0,1997.0,2448.0,2210.0
Cln8,803.0,899.0,813.0,716.0,812.0,777.0
Zfp276,632.0,628.0,580.0,495.0,658.0,613.0
Gm10698,83.0,90.0,103.0,119.0,122.0,109.0
Serf1,207.0,247.0,224.0,203.0,342.0,232.0
Slc5a8,955.0,224.0,338.0,35.0,20.0,23.0
Calml3,284.0,276.0,227.0,192.0,200.0,207.0
Tmem127,4302.0,5052.0,4099.0,3933.0,4723.0,4652.0
Gm14730,1.0,2.0,2.0,2.0,2.0,1.0
Nfu1,436.0,539.0,470.0,444.0,520.0,567.0
Paip2b,1898.0,1697.0,1561.0,1490.0,2046.0,1702.0
Elfn1,27.0,26.0,16.0,10.0,4.0,11.0
Plekha1,1030.0,1145.0,946.0,1098.0,1136.0,1084.0
Amd2,68.0,67.0,78.0,88.0,45.0,86.0
Irf3,1609.0,1545.0,1360.0,1400.0,1739.0,1582.0
Gm11478,520.0,500.0,600.0,247.0,357.0,363.0
Mir148a,14.0,5.0,5.0,8.0,1.0,3.0
Hsbp1,2220.0,2900.0,2310.0,2560.0,3188.0,3008.0
Gm6252,142.0,162.0,143.0,81.0,123.0,146.0
Tmem263,1146.0,1119.0,986.0,1036.0,1157.0,1166.0
Dgcr8,847.0,938.0,756.0,808.0,1054.0,1039.0
Gmppb,1314.0,1133.0,1248.0,1555.0,713.0,1205.0
Cgrrf1,338.0,394.0,302.0,303.0,375.0,347.0
Dph5,116.0,171.0,104.0,167.0,206.0,205.0
Sfswap,1099.0,1350.0,1111.0,884.0,1431.0,1125.0
Banf1,880.0,940.0,772.0,1100.0,1182.0,1190.0
Fundc1,1379.0,1723.0,1408.0,1634.0,2135.0,1950.0
Klhl25,785.0,1023.0,784.0,1269.0,1527.0,1672.0
Uggt1,5559.0,5849.0,4694.0,7453.0,6698.0,7391.0
Zcchc10,130.0,127.0,112.0,157.0,171.0,117.0
Chid1,1862.0,2432.0,2053.0,2350.0,2535.0,2802.0
Khdrbs1,3261.0,3194.0,2785.0,2721.0,3431.0,3108.0
4833432E10Rik,34.0,88.0,39.0,25.0,95.0,51.0
Smg9,590.0,735.0,565.0,595.0,843.0,777.0
Fbxo3,1638.0,1737.0,1499.0,1309.0,2016.0,1798.0
Pde9a,457.0,410.0,336.0,580.0,569.0,554.0
Akirin2,1216.0,1217.0,986.0,935.0,1225.0,1253.0
Ifit1bl1,1007.0,239.0,117.0,33.0,13.0,13.0
Nek9,4088.0,4446.0,3374.0,3978.0,4787.0,4285.0
Endod1,2009.0,2036.0,1517.0,2073.0,1958.0,1843.0
Stag2,4301.0,4178.0,3636.0,3325.0,5345.0,4495.0
a,3.0,12.0,6.0,3.0,7.0,10.0
Uqcrq,1380.0,1793.0,1381.0,1814.0,1837.0,1908.0
Pan3,2091.0,2326.0,1996.0,1808.0,2810.0,2382.0
Stk10,557.0,491.0,390.0,454.0,612.0,535.0
Arl15,622.0,696.0,520.0,511.0,659.0,600.0
Il13ra2,5.0,17.0,4.0,3.0,0.0,5.0
Tmed3,5400.0,7860.0,6438.0,6758.0,8516.0,8523.0
1700027J07Rik,76.0,98.0,93.0,37.0,77.0,70.0
Zfp800,520.0,538.0,456.0,528.0,655.0,688.0
Gabbr2,10.0,18.0,17.0,9.0,35.0,17.0
Nol12,391.0,436.0,342.0,389.0,370.0,494.0
Zfp882,210.0,203.0,160.0,178.0,291.0,215.0
Tmem35a,1317.0,2693.0,1983.0,1646.0,1415.0,2273.0
Prr5l,424.0,544.0,422.0,307.0,588.0,423.0
Rab40c,874.0,834.0,773.0,669.0,862.0,860.0
Triobp,2185.0,2261.0,1814.0,1932.0,2169.0,2233.0
Usp22,4446.0,4326.0,3654.0,3789.0,4836.0,4388.0
Ints5,988.0,1028.0,813.0,1071.0,1067.0,1209.0
Pip5k1b,923.0,953.0,781.0,1063.0,1205.0,1061.0
Usp32,1964.0,1904.0,1479.0,1622.0,2136.0,1835.0
Zfp358,803.0,854.0,717.0,627.0,844.0,738.0
Cenpb,5823.0,7046.0,5748.0,6161.0,7558.0,6965.0
Snrpf,391.0,392.0,314.0,400.0,507.0,410.0
Cxcl10,667.0,242.0,144.0,177.0,48.0,14.0
Ddx49,717.0,649.0,596.0,667.0,699.0,752.0
Ube2s,564.0,595.0,446.0,626.0,525.0,512.0
Sdcbp2,120.0,97.0,71.0,35.0,48.0,57.0
Chp1,7596.0,6528.0,6121.0,2913.0,3519.0,3275.0
Mrps18a,1011.0,1160.0,974.0,810.0,1011.0,904.0
Rab10,4068.0,4055.0,3410.0,4439.0,4648.0,4914.0
Rhou,3396.0,3666.0,3247.0,3347.0,3599.0,3554.0
Fbln2,7216.0,7891.0,4720.0,3827.0,3424.0,2925.0
Ric8b,580.0,771.0,626.0,688.0,941.0,804.0
Mcfd2,3838.0,3737.0,3558.0,4242.0,2724.0,3841.0
Scara5,1110.0,1282.0,1119.0,944.0,728.0,964.0
Zfp626,193.0,210.0,204.0,194.0,304.0,226.0
9130221H12Rik,176.0,209.0,159.0,173.0,251.0,215.0
Adcy2,180.0,261.0,146.0,322.0,352.0,259.0
Trir,1677.0,2226.0,1896.0,2010.0,2071.0,2171.0
Ndufa12,254.0,334.0,279.0,435.0,459.0,492.0
Pga5,11.0,23.0,13.0,0.0,0.0,0.0
Cited1,158.0,30.0,66.0,1.0,1.0,1.0
Ceacam2,15.0,7.0,4.0,14.0,8.0,15.0
Knop1,1777.0,1940.0,1533.0,2260.0,2864.0,2755.0
Tmem69,252.0,246.0,217.0,248.0,277.0,303.0
Chmp1a,3178.0,3583.0,3057.0,3060.0,3765.0,3557.0
Siah3,1.0,1.0,0.0,1.0,4.0,1.0
Cltc,15214.0,14747.0,12175.0,17702.0,18503.0,18273.0
Chst5,40.0,88.0,33.0,99.0,53.0,71.0
Csad,1478.0,1661.0,1388.0,1302.0,2206.0,1822.0
Exosc10,1143.0,1284.0,959.0,1221.0,1452.0,1371.0
Tamm41,145.0,179.0,128.0,177.0,220.0,210.0
Tmed10,7034.0,8379.0,6760.0,8756.0,9580.0,9886.0
Pde1c,78.0,100.0,98.0,125.0,116.0,200.0
Gm2830,117.0,191.0,169.0,37.0,51.0,46.0
Xylb,202.0,374.0,225.0,2346.0,3219.0,2581.0
Fam241a,209.0,209.0,149.0,177.0,233.0,216.0
Dctn2,3525.0,3828.0,3360.0,3533.0,4200.0,4059.0
2610044O15Rik8,175.0,178.0,134.0,127.0,197.0,152.0
Ptpn5,95.0,82.0,64.0,189.0,133.0,135.0
Lrrc55,21.0,51.0,6.0,23.0,43.0,31.0
Rbms1,1948.0,1904.0,1632.0,1302.0,1625.0,1516.0
Cables1,528.0,603.0,523.0,409.0,418.0,489.0
Srsf4,1686.0,1819.0,1566.0,1603.0,1998.0,1690.0
Med30,372.0,406.0,372.0,409.0,486.0,448.0
Zfp33b,246.0,262.0,147.0,151.0,224.0,181.0
Fkbp2,1305.0,1720.0,1381.0,1805.0,2194.0,2095.0
2810001G20Rik,114.0,141.0,102.0,102.0,180.0,143.0
Dis3,368.0,472.0,354.0,446.0,508.0,498.0
Ncl,8606.0,8445.0,7072.0,8667.0,10087.0,9681.0
Calr,32637.0,37449.0,32648.0,43264.0,38609.0,49705.0
Rpl41,14771.0,16203.0,14582.0,9913.0,11473.0,11716.0
Pip4p1,1203.0,1345.0,1067.0,893.0,1080.0,958.0
Pard3b,680.0,871.0,606.0,609.0,1044.0,781.0
Tnfsf13,200.0,278.0,276.0,236.0,426.0,416.0
Herc6,1245.0,1155.0,702.0,342.0,335.0,277.0
U2af1,1005.0,1118.0,928.0,1047.0,1180.0,1113.0
Ubb,8205.0,9479.0,8810.0,8634.0,10128.0,10086.0
H3f3a,5115.0,5661.0,5234.0,4669.0,5991.0,5825.0
Mir339,13.0,8.0,13.0,3.0,5.0,4.0
Limch1,3317.0,2927.0,2881.0,1211.0,1427.0,1588.0
Pds5a,1870.0,1958.0,1628.0,2076.0,2583.0,2604.0
Ptov1,3483.0,4095.0,3286.0,3891.0,5311.0,4392.0
Ankrd27,1028.0,1000.0,861.0,785.0,1167.0,965.0
Olah,19.0,15.0,20.0,3.0,2.0,2.0
Tap1,2323.0,2104.0,1293.0,757.0,1207.0,679.0
Cibar1,539.0,653.0,563.0,572.0,677.0,662.0
Aqp5,989.0,954.0,810.0,1432.0,809.0,1089.0
Gm5446,9.0,12.0,7.0,8.0,15.0,16.0
Rps27l,872.0,1082.0,895.0,973.0,1077.0,1158.0
Tecpr1,1517.0,1604.0,1385.0,1222.0,1587.0,1382.0
Strip2,1027.0,1081.0,946.0,211.0,39.0,93.0
Atad3a,726.0,767.0,643.0,818.0,902.0,913.0
Il11ra2,2.0,4.0,4.0,2.0,2.0,0.0
Egf,25.0,31.0,22.0,16.0,52.0,25.0
Prelid1,4687.0,4371.0,4090.0,3613.0,3932.0,4098.0
Rps5,3982.0,4018.0,3571.0,2176.0,2908.0,2880.0
Pdia4,17393.0,17494.0,17306.0,27034.0,15859.0,29087.0
Rnf186,657.0,325.0,451.0,258.0,263.0,371.0
Muc4,7250.0,2496.0,3005.0,560.0,1040.0,784.0
Rab6b,1409.0,1980.0,1722.0,2148.0,2514.0,2898.0
Arl1,2659.0,2761.0,2548.0,2658.0,2448.0,2561.0
Ifi27l2b,7.0,6.0,6.0,3.0,2.0,3.0
Sfr1,1988.0,2007.0,1598.0,1829.0,2207.0,2071.0
Rab44,54.0,84.0,77.0,31.0,85.0,93.0
Erbb4,11.0,21.0,16.0,33.0,31.0,14.0
Pwwp2a,777.0,1015.0,692.0,747.0,1077.0,912.0
Bend4,3149.0,2021.0,2482.0,208.0,304.0,375.0
Pyurf,568.0,618.0,610.0,556.0,698.0,677.0
Lpar1,1148.0,1094.0,930.0,841.0,1182.0,1151.0
Glg1,4449.0,4921.0,3785.0,4455.0,6016.0,5300.0
Cope,3953.0,4639.0,4101.0,4309.0,4258.0,4735.0
Zfp629,929.0,1042.0,830.0,1033.0,1506.0,1315.0
Usp35,874.0,1205.0,948.0,867.0,1392.0,1397.0
Ccdc93,847.0,1026.0,833.0,796.0,969.0,928.0
Tjp1,6734.0,6342.0,5086.0,5431.0,6986.0,6285.0
Gabpb2,2480.0,2652.0,2032.0,2279.0,3037.0,2782.0
Tsc22d3,1022.0,964.0,1044.0,498.0,811.0,742.0
Pld6,11.0,14.0,11.0,29.0,38.0,23.0
Taf15,1884.0,2006.0,1508.0,1635.0,2238.0,1939.0
Mpg,525.0,735.0,569.0,434.0,635.0,544.0
Gm6109,8.0,15.0,8.0,9.0,9.0,7.0
Aox4,31.0,34.0,28.0,12.0,46.0,28.0
Il36g,474.0,235.0,173.0,4.0,1.0,1.0
Mia3,6490.0,7275.0,6174.0,8462.0,9541.0,9850.0
Nfil3,1488.0,1112.0,1284.0,379.0,296.0,303.0
5033406O09Rik,125.0,161.0,148.0,137.0,163.0,194.0
Tpcn1,3519.0,4750.0,3871.0,3824.0,4916.0,4927.0
Uri1,1508.0,1975.0,1517.0,1456.0,1824.0,1803.0
Tmprss11b,154.0,20.0,51.0,3.0,0.0,0.0
Tmem14a,132.0,176.0,140.0,159.0,291.0,249.0
Snx13,3358.0,2898.0,2691.0,2223.0,2618.0,2601.0
Slc35c1,1435.0,1370.0,1166.0,1641.0,1400.0,1647.0
Cxcl1,301.0,352.0,301.0,14.0,10.0,4.0
Ahnak,13114.0,11040.0,7991.0,8821.0,13868.0,10763.0
Plscr1,1659.0,1380.0,1177.0,1560.0,1449.0,1398.0
Mrpl41,315.0,389.0,353.0,444.0,475.0,463.0
Ncmap,318.0,448.0,361.0,251.0,428.0,311.0
Psmd7,1846.0,1984.0,1657.0,1938.0,2092.0,2088.0
Rnf213,11798.0,9914.0,5985.0,5603.0,6761.0,5335.0
Rexo2,973.0,1152.0,887.0,1149.0,1154.0,1258.0
Itpr1,4176.0,5279.0,3967.0,3369.0,6063.0,4655.0
Mis12,749.0,654.0,625.0,889.0,716.0,835.0
Zc3h15,3067.0,2722.0,2673.0,2407.0,2587.0,2500.0
Slirp,351.0,408.0,391.0,277.0,299.0,334.0
1110038F14Rik,562.0,631.0,499.0,553.0,679.0,622.0
Josd1,1431.0,1443.0,1353.0,1122.0,1285.0,1384.0
Sppl2a,3786.0,3420.0,2695.0,2469.0,2771.0,2830.0
Plpp4,22.0,100.0,36.0,45.0,245.0,220.0
Ccdc102a,458.0,571.0,333.0,462.0,820.0,589.0
Zfp773,38.0,41.0,43.0,20.0,45.0,24.0
Glb1,2495.0,2919.0,2338.0,2059.0,3141.0,2824.0
Tmem208,618.0,790.0,678.0,578.0,624.0,695.0
Vcp,8727.0,8997.0,7444.0,11827.0,12491.0,12741.0
Synpo,1070.0,1012.0,833.0,1693.0,1329.0,1606.0
Dscam,12.0,9.0,19.0,15.0,21.0,12.0
Chn1,434.0,520.0,469.0,470.0,529.0,593.0
Ilrun,4643.0,4518.0,3960.0,4172.0,5036.0,4850.0
Txnrd1,5235.0,4763.0,4350.0,3588.0,2732.0,3245.0
Edc3,669.0,705.0,556.0,555.0,672.0,637.0
Nrbp1,2795.0,2768.0,2446.0,2059.0,2549.0,2256.0
Nedd8,633.0,797.0,707.0,855.0,958.0,939.0
Gm3552,4.0,8.0,8.0,3.0,6.0,4.0
Zdhhc9,2142.0,1655.0,1538.0,1263.0,1856.0,1663.0
Orc1,28.0,34.0,33.0,28.0,40.0,26.0
Praf2,505.0,510.0,406.0,548.0,622.0,641.0
Mirt1,42.0,43.0,29.0,30.0,37.0,23.0
Mir697,1.0,5.0,8.0,1.0,1.0,8.0
Tmc4,9233.0,7900.0,7672.0,5227.0,5945.0,5884.0
Rims3,10.0,3.0,7.0,1.0,5.0,5.0
Atg10,283.0,336.0,301.0,265.0,407.0,316.0
Ranbp9,2330.0,2374.0,1848.0,1734.0,2567.0,1978.0
Wapl,2638.0,2416.0,2001.0,2309.0,2777.0,2633.0
Adra2c,147.0,224.0,160.0,297.0,442.0,310.0
Mmaa,496.0,557.0,474.0,519.0,626.0,630.0
Tram1,6118.0,6294.0,5610.0,7453.0,6987.0,7921.0
Tbca,1712.0,1860.0,1658.0,1306.0,1575.0,1415.0
Scx,97.0,186.0,156.0,150.0,251.0,173.0
Schip1,29.0,32.0,23.0,28.0,32.0,31.0
Gm5801,10.0,14.0,7.0,18.0,16.0,12.0
Apol6,25.0,39.0,20.0,15.0,22.0,30.0
Pcdhga5,151.0,145.0,141.0,95.0,92.0,89.0
Nus1,4529.0,4077.0,4261.0,3258.0,2245.0,2977.0
Bcat2,2291.0,2209.0,2082.0,2701.0,2345.0,2446.0
Ripor2,1245.0,1804.0,1323.0,1190.0,1754.0,1283.0
Rps28,2920.0,3446.0,3208.0,1732.0,2473.0,2322.0
Rad23b,3974.0,3860.0,3302.0,4595.0,4561.0,4840.0
Gm5553,1.0,1.0,1.0,2.0,1.0,0.0
Slc22a15,556.0,623.0,512.0,606.0,828.0,780.0
Rasd1,714.0,667.0,531.0,236.0,305.0,287.0
Ube2d1,877.0,837.0,648.0,540.0,674.0,587.0
Hilpda,593.0,493.0,473.0,200.0,360.0,324.0
Gm5454,38.0,58.0,40.0,23.0,53.0,43.0
Npas1,30.0,38.0,15.0,34.0,30.0,32.0
Srpx2,43.0,48.0,40.0,43.0,75.0,35.0
Slc2a6,270.0,99.0,95.0,53.0,23.0,40.0
Atg13,1792.0,1636.0,1426.0,1394.0,1673.0,1444.0
6820431F20Rik,177.0,188.0,148.0,143.0,170.0,136.0
Flywch1,1376.0,1595.0,1301.0,1294.0,1474.0,1416.0
Mtch1,4909.0,5275.0,4353.0,4722.0,5264.0,5253.0
Panct2,112.0,132.0,122.0,185.0,316.0,194.0
Fam162a,2681.0,2494.0,2515.0,1008.0,996.0,1092.0
Slc37a2,282.0,383.0,270.0,268.0,515.0,495.0
Kcnk15,8.0,21.0,21.0,26.0,33.0,21.0
Tmem43,1763.0,1749.0,1382.0,1343.0,1144.0,1372.0
Mir24-2,24.0,33.0,29.0,13.0,16.0,17.0
Chac2,461.0,442.0,449.0,314.0,381.0,397.0
Otop1,68.0,10.0,4.0,0.0,0.0,2.0
Smim33,55.0,66.0,48.0,36.0,61.0,37.0
Sox1ot,4.0,9.0,4.0,18.0,53.0,15.0
Rpph1,36.0,90.0,66.0,39.0,45.0,23.0
Gpbp1,2740.0,2685.0,2479.0,2479.0,3017.0,3201.0
Plp2,1965.0,1544.0,1369.0,1679.0,1909.0,1839.0
Maml2,951.0,1006.0,720.0,707.0,1144.0,881.0
Iftap,767.0,929.0,756.0,624.0,1031.0,897.0
Eef1akmt2,295.0,398.0,330.0,359.0,522.0,466.0
Kif13a,2723.0,3251.0,2659.0,3361.0,4106.0,3935.0
Mllt10,1171.0,1161.0,1025.0,1085.0,1441.0,1356.0
Polg,1208.0,1246.0,1027.0,1016.0,1335.0,1198.0
Tgif2,707.0,859.0,668.0,858.0,1161.0,1273.0
Aasdh,488.0,561.0,412.0,361.0,649.0,513.0
Trim25,6591.0,5007.0,4362.0,2624.0,3470.0,2913.0
Tcta,860.0,873.0,827.0,997.0,1311.0,1071.0
Rif1,1161.0,1259.0,994.0,1429.0,1903.0,1755.0
Lxn,438.0,467.0,317.0,382.0,483.0,432.0
Chrdl2,302.0,427.0,263.0,880.0,476.0,756.0
Tmem41b,912.0,624.0,698.0,820.0,654.0,825.0
Camk1,857.0,970.0,806.0,719.0,968.0,742.0
Dand5,175.0,206.0,176.0,153.0,176.0,182.0
Gm6750,35.0,35.0,22.0,24.0,49.0,40.0
Rcbtb1,1805.0,2006.0,1484.0,2165.0,2265.0,2166.0
Siae,1559.0,1664.0,1353.0,1229.0,2073.0,1622.0
Ugt1a6a,1285.0,2026.0,1514.0,2518.0,3311.0,3551.0
Cox4i1,10320.0,11065.0,10819.0,8679.0,11053.0,10866.0
Dazap1,1622.0,1963.0,1455.0,1452.0,2042.0,1813.0
Entpd4,0.0,1.0,2.0,0.0,2.0,0.0
Rbm12b2,321.0,314.0,254.0,281.0,340.0,299.0
Serf2,3184.0,3933.0,3429.0,3031.0,3499.0,3532.0
Psmd2,4604.0,5093.0,4244.0,6214.0,6120.0,6457.0
Chkb,25.0,35.0,27.0,13.0,32.0,16.0
Gm6402,5.0,2.0,12.0,7.0,7.0,6.0
Parm1,1790.0,1672.0,1378.0,1532.0,1768.0,2201.0
Mon2,3150.0,3283.0,2565.0,3111.0,3770.0,3322.0
Ptprm,625.0,746.0,541.0,445.0,593.0,585.0
Gar1,252.0,259.0,232.0,330.0,367.0,331.0
Spink8,174.0,150.0,156.0,123.0,120.0,117.0
Eif3d,2230.0,2075.0,1840.0,2036.0,1988.0,2063.0
Hspa5,57816.0,45304.0,51562.0,79028.0,38129.0,62390.0
Shisa5,9090.0,10386.0,7520.0,7398.0,7777.0,7626.0
Rtl4,10.0,12.0,1.0,1.0,3.0,1.0
Il6,24.0,15.0,17.0,7.0,0.0,0.0
Crkl,1375.0,1334.0,1105.0,1354.0,1513.0,1444.0
Psmc3,2444.0,2520.0,2101.0,2629.0,2790.0,3000.0
Pgam1,5442.0,4740.0,4679.0,3813.0,3810.0,4258.0
Atp5d,2516.0,2813.0,2443.0,2485.0,2709.0,2711.0
Eipr1,331.0,341.0,302.0,389.0,402.0,403.0
Dhdh,243.0,266.0,214.0,130.0,290.0,168.0
9330133O14Rik,256.0,316.0,268.0,95.0,167.0,155.0
Mrpl11,478.0,587.0,449.0,542.0,632.0,634.0
Zfp944,304.0,325.0,278.0,316.0,453.0,368.0
Sh2d6,14.0,23.0,14.0,24.0,64.0,50.0
Col13a1,83.0,100.0,51.0,55.0,160.0,115.0
Gm10045,2.0,1.0,2.0,4.0,7.0,2.0
Polr1g,327.0,333.0,282.0,240.0,343.0,348.0
Nop14,820.0,793.0,696.0,777.0,783.0,791.0
Eif1b,888.0,835.0,774.0,723.0,715.0,751.0
Ccdc32,318.0,396.0,389.0,329.0,464.0,429.0
Klc1,1774.0,1924.0,1561.0,1408.0,1858.0,1607.0
Gm2614,15.0,26.0,20.0,14.0,11.0,23.0
Pcdhb6,15.0,33.0,13.0,3.0,20.0,16.0
Cpne3,2803.0,2604.0,2155.0,2901.0,3845.0,3327.0
Dpy19l4,729.0,804.0,654.0,685.0,956.0,916.0
2410003L11Rik,1.0,3.0,0.0,4.0,2.0,6.0
3300005D01Rik,1.0,3.0,2.0,1.0,0.0,4.0
4930539J05Rik,96.0,110.0,121.0,74.0,168.0,131.0
Zfp959,321.0,359.0,281.0,202.0,257.0,239.0
Tex261,1450.0,1617.0,1369.0,1389.0,1644.0,1687.0
Mcf2l,564.0,719.0,576.0,735.0,1082.0,915.0
Ube2v1,1379.0,1425.0,1140.0,1152.0,1319.0,1361.0
Gm37254,30.0,33.0,34.0,29.0,55.0,34.0
Mfge8,5168.0,9521.0,6208.0,7229.0,10180.0,11136.0
Jmjd8,1115.0,1376.0,1171.0,1521.0,1808.0,1848.0
Pcolce,1887.0,2085.0,1642.0,784.0,1250.0,1066.0
S100a7a,37.0,26.0,21.0,21.0,26.0,20.0
Usp38,1125.0,1158.0,1025.0,1111.0,1238.0,1124.0
Rpl17-ps9,92.0,85.0,93.0,40.0,53.0,68.0
Lrp5,6252.0,6963.0,6052.0,5334.0,6301.0,6326.0
Gm12250,331.0,319.0,111.0,49.0,52.0,26.0
Rpl23,8494.0,8698.0,7588.0,5072.0,6763.0,6955.0
Abhd16a,2291.0,2361.0,2101.0,2163.0,2619.0,2345.0
Vwa5a,4977.0,4807.0,3764.0,4582.0,5688.0,5224.0
Slc35e1,3154.0,2948.0,2527.0,3100.0,2793.0,3052.0
Helz2,4778.0,4096.0,3183.0,1575.0,1181.0,1219.0
Gprc5b,764.0,830.0,713.0,981.0,1939.0,1273.0
