GeneID	Bulk RNA-seq IU_2.5preg_n1	Bulk RNA-seq IU_2.5preg_n2	Bulk RNA-seq IU_2.5preg_n3	Bulk RNA-seq IA_2.5preg_n1	Bulk RNA-seq IA_2.5preg_n2	Bulk RNA-seq IA_2.5preg_n3
Prl2c2	0	0	0	0	0	0
Prl2c5	0	0	0	0	0	0
Gm2423	248	291	238	252	301	337
Gm7040	0	0	0	0	0	0
Gpr137b	629	851	602	620	834	981
Nid1	3476	9650	3094	683	1219	992
Lyst	2223	2662	1976	2307	3264	3258
Gng4	124	281	90	210	319	391
B3galnt2	2592	3772	2502	2659	3422	3686
Tbce	1291	1661	1577	1498	1856	1905
Ggps1	1849	2491	1916	1899	2646	2686
Arid4b	3078	4218	3176	3011	4346	4280
Hecw1	58	47	107	16	20	18
NA	0	0	0	0	0	0
Mrpl32	919	1079	1008	631	846	991
Psma2	3830	4912	3902	3784	5346	5830
AW209491	948	1191	943	950	1420	1486
Gm9512	288	481	244	253	405	336
Gm20043	0	0	0	0	0	0
Gli3	314	907	361	117	181	182
4933412O06Rik	0	0	0	0	0	0
A530046M15Rik	0	0	0	0	0	0
Inhba	37	43	28	9	3	7
Sugct	282	242	166	583	762	740
Mplkip	891	1101	1040	1063	1389	1591
Cdk13	4181	5951	4609	5168	7537	7694
Mir466i	12	16	9	35	39	16
Rala	2151	3135	2303	2545	3496	3979
Yae1d1	726	875	662	876	1185	1395
4930448F12Rik	0	0	0	0	0	0
Pou6f2	2	0	0	0	0	0
Vps41	3777	5325	3461	4081	6122	6537
Amph	313	450	252	621	835	715
Trgv7	0	0	0	1	0	0
Trgv4	1	2	0	0	0	0
Trgv6	1	4	8	1	0	6
Trgv5	0	2	0	0	0	0
Trgj1	1	2	2	0	0	0
Trgc1	28	13	21	5	7	5
Trgv3	0	0	0	0	0	0
Trgj3	0	0	0	0	0	0
Trgc3	2	0	0	0	0	0
Trgc2	6	12	2	2	6	3
Trgj2	0	0	0	0	0	0
Trgv2	3	3	6	0	0	2
Trgv1	0	0	0	4	0	0
Trgj4	0	2	0	0	2	0
Trgc4	12	12	6	0	4	1
Stard3nl	1799	2036	1629	1307	1705	1965
Epdr1	818	2134	762	743	1131	1233
Sfrp4	417	1130	444	68	163	82
Nme8	0	0	3	0	0	0
Gpr141b	28	43	8	4	13	12
Gpr141	30	36	22	8	17	2
Gm5446	35	22	19	16	31	19
Elmo1	1200	1850	1102	576	856	973
Gm7614	11	13	4	7	8	4
Aoah	100	166	68	10	28	22
Or2p2	0	0	0	0	0	0
Or2w1	0	0	0	0	0	0
Or2ad1	0	0	0	0	0	0
Trim27	1360	2059	1526	1759	2528	2836
NA	0	0	0	0	0	0
Gpx5	0	0	0	0	0	0
Gpx6	0	0	0	0	0	2
Or2b28	0	0	0	0	0	0
Zscan12	552	814	580	669	985	940
Zkscan3	2615	3217	2768	2597	3050	3096
Pgbd1	148	256	174	390	489	465
Zscan26	4309	5979	4643	5792	6174	5803
Mir1896	0	0	0	0	0	0
Nkapl	44	53	50	188	267	296
Zkscan4	235	292	183	272	423	472
Zfp389	8	21	18	5	19	16
Zkscan8	2723	3884	3088	3163	4028	4065
Or1f12	0	0	0	0	1	0
Or2b7	0	0	2	0	0	0
Or2w2	0	0	0	0	0	0
Or2w4	0	0	0	0	0	0
Or2b6	0	0	0	0	0	0
Or2w6	0	0	0	0	0	0
Or2b2b	0	0	0	0	0	0
Or2b2	0	0	0	0	0	0
H2bc13	3	1	1	1	1	1
H2ac13	4	3	4	0	5	11
H3c10	0	4	6	0	0	8
H2bc14	0	2	0	2	7	1
H4c11	17	69	57	32	107	43
H4c12	84	95	147	138	263	261
H2ac15	0	0	0	3	3	3
H2bc15	10	11	14	11	11	20
H1f5	21	15	14	5	12	10
H3c11	14	4	6	21	12	29
H2ac22	0	0	0	0	0	1
H2bc22	0	0	3	4	5	8
H2bc23	4	35	3	4	8	9
H2ac23	0	0	0	0	0	2
H4c17	9	24	10	3	14	8
H4c18	3	4	5	7	7	2
H2ac24	0	0	2	0	0	0
H2bc24	2	0	2	0	0	2
Mir1983	0	0	0	0	0	0
Zfp184	181	282	209	444	699	660
Pom121l2	0	0	2	0	0	0
Prss16	4	2	11	4	27	21
Gm11292	0	1	0	0	0	0
H2ac12	0	0	0	3	0	0
H2bc12	0	0	0	1	0	0
H4c9	165	203	188	228	426	393
H2ac11	1	0	0	1	0	0
H2bc11	2	8	14	4	2	0
Vmn1r188	0	0	0	0	0	0
Vmn1r189	0	0	0	0	0	0
Vmn1r191	0	0	0	0	0	0
Vmn1r192	0	0	0	0	0	0
Vmn1r193	0	0	0	0	0	0
Vmn1r194	0	0	0	0	0	0
Vmn1r195	0	0	0	0	0	0
Vmn1r196	0	0	0	0	0	0
Vmn1r197	0	0	0	0	0	0
Vmn1r198	0	0	0	0	0	0
Vmn1r199	0	0	0	0	0	0
Vmn1r200	0	0	0	0	0	0
Vmn1r-ps103	0	0	0	0	0	0
Vmn1r201	0	0	0	0	0	0
Vmn1r202	0	0	0	0	0	0
Vmn1r203	0	0	0	0	0	0
Vmn1r204	0	0	0	0	0	0
Vmn1r205	0	0	0	0	0	0
Vmn1r206	0	0	0	0	0	0
Vmn1r207	0	0	0	0	0	0
Vmn1r208	0	0	0	0	0	0
Vmn1r209	0	0	0	0	0	0
Vmn1r210	0	0	0	0	0	0
Vmn1r211	0	0	0	0	0	0
Vmn1r212	0	0	0	0	0	0
Vmn1r213	0	0	0	0	0	0
Vmn1r214	0	0	0	0	0	0
Vmn1r215	0	0	0	0	0	0
Vmn1r216	0	0	0	0	0	0
Vmn1r217	0	0	0	0	0	0
Vmn1r218	0	0	0	0	0	0
Vmn1r219	0	0	0	0	0	0
Vmn1r220	0	0	0	0	0	0
Vmn1r221	0	0	0	0	0	0
Vmn1r222	0	0	0	0	0	0
Vmn1r223	0	0	0	0	0	0
4933404K08Rik	0	0	0	0	0	0
Zfp322a	1576	2503	1663	1362	1998	1935
Abt1	624	930	645	695	964	1053
C230035I16Rik	53	76	38	72	109	77
NA	33	52	45	75	129	142
Btn1a1	6	9	12	2	2	8
Btn2a2	2	0	0	5	8	12
Gm19658	0	0	0	1	1	3
H4c8	101	160	142	256	344	376
H2ac10	0	0	0	0	0	0
H3c8	2	2	2	2	0	2
H2bc9	14	15	20	18	20	31
H3c7	0	22	0	3	6	8
H4c6	1	0	0	2	15	16
H1f3	122	114	121	176	241	260
H3c6	29	11	8	15	14	23
H2ac8	31	28	42	22	28	35
H2bc8	111	119	80	68	124	94
H2bc7	12	9	7	8	10	10
H2ac7	36	24	38	20	13	15
H3c4	36	46	53	31	35	29
H4c4	1	11	2	16	14	31
H2bc6	212	290	304	1024	1555	1587
H1f4	110	102	109	228	325	414
H2ac6	43	48	55	101	133	133
H2bc4	3428	3464	3709	3188	4391	4990
H1f6	0	1	0	1	2	2
H4c3	4	10	0	21	27	14
Hfe	419	634	417	628	869	1020
H1f2	5739	7536	5125	8470	10865	12010
H3c3	0	4	2	0	2	4
NA	1	0	2	1	1	4
H2bc3	5	11	11	13	14	26
H2ac4	1	2	1	0	1	4
H3c2	0	6	3	0	8	2
H4c2	3	0	0	2	12	6
H4c1	0	0	0	6	5	3
H3c1	4	2	0	0	3	0
H1f1	2	0	0	5	4	0
Trim38	2	2	0	4	1	8
Slc17a2	0	0	0	0	2	0
Slc17a3	0	0	2	0	1	0
Slc17a1	0	0	0	6	4	8
Slc17a4	0	1	0	40	57	60
H2bc1	0	0	0	2	0	2
H2ac1	0	0	0	0	0	0
Scgn	0	0	0	0	0	1
Carmil1	1608	2167	1874	3450	4847	5137
Cmah	132	222	133	349	465	474
NA	0	0	2	0	4	0
Gm11346	24	43	29	0	0	0
Ripor2	3721	4504	3365	4021	5576	6615
C530050E15Rik	42	42	56	5	6	6
Armh2	1	1	2	6	1	0
Gmnn	771	753	650	226	432	453
BC005537	10424	15337	10410	11346	15783	16814
Acot13	1151	1313	1129	2728	3290	4027
Tdp2	869	1209	950	1371	1445	1686
D130043K22Rik	224	236	282	2098	2527	3495
4932702P03Rik	0	0	2	6	0	0
Aldh5a1	1085	1643	1101	1542	2410	2469
Gpld1	2373	3135	2299	3386	4371	4729
Mrs2	916	1261	906	857	1095	1344
Dcdc2a	166	190	246	4608	7416	8443
Nrsn1	0	2	2	2	0	0
Gm11351	0	0	0	0	0	0
1700092E19Rik	0	0	0	0	0	0
Hdgfl1	0	0	0	0	0	0
Prl	0	0	0	0	0	0
Prl3d1	0	0	0	0	0	0
Prl3d2	0	0	0	0	0	0
Prl3d3	0	0	0	0	0	0
Prl3c1	0	0	0	0	0	0
Prl3b1	0	0	0	0	0	0
Prl3a1	0	0	0	0	0	0
Prl6a1	1	3	0	0	2	0
Prl8a2	0	0	0	0	0	0
Prl2b1	0	0	0	0	0	0
Prl8a6	0	0	0	0	0	0
Prl8a8	0	0	0	0	0	0
Prl8a9	0	0	0	0	0	0
Prl8a1	0	0	0	0	0	0
Prl7b1	0	0	0	0	0	0
Prl7a1	0	0	0	0	0	0
Prl7a2	0	0	0	0	0	0
Prl7d1	0	0	0	0	0	0
Prl7c1	0	0	0	0	0	0
Prl2a1	0	0	0	0	0	0
Prl2c1	0	0	0	0	0	0
Prl4a1	0	0	0	0	0	0
Prl5a1	0	0	0	0	0	0
NA	427	584	474	334	406	451
2610307P16Rik	57	51	60	115	125	164
Sox4	2714	6995	3098	2140	3442	3928
A330102I10Rik	7	4	3	2	8	0
Cdkal1	499	868	488	504	759	752
E2f3	504	782	543	444	648	638
Mboat1	3047	3961	3031	1947	2603	3143
Agtr1a	107	228	119	42	47	52
Uqcrfs1	3658	4685	3541	3287	4454	4564
4930519D14Rik	0	0	0	0	0	0
Dusp22	629	814	600	663	835	871
Irf4	71	160	91	31	55	40
Exoc2	1849	2650	1909	4338	6103	6394
NA	0	0	2	0	0	0
Hus1b	2	2	0	5	2	2
4930401O12Rik	0	0	0	0	0	0
Foxq1	239	270	356	2867	3636	4261
1700018A04Rik	60	39	80	733	867	904
Gm19805	1	0	0	0	0	0
Foxf2	0	8	2	1	2	0
Foxc1	106	115	142	158	259	262
Gmds	2264	2477	2078	729	963	1294
NA	0	1	0	0	0	0
Mylk4	4	4	6	48	73	56
Wrnip1	2400	3838	2542	3300	4892	5308
NA	1	0	0	0	0	0
Serpinb1a	1170	1275	963	498	670	745
Serpinb1c	0	5	4	2	6	6
Serpinb6b	1346	955	1062	1679	1834	2576
Serpinb9	1595	2368	1450	2021	2996	3241
Serpinb9b	2	6	4	0	3	0
NA	0	0	0	0	0	0
Serpinb1b	35	44	57	138	186	249
Serpinb9c	0	0	0	0	0	0
Serpinb9d	0	0	0	0	0	0
Serpinb9e	0	0	0	0	0	0
Serpinb9f	0	0	0	0	0	0
Serpinb9h	0	0	0	0	0	2
Serpinb9g	0	0	0	0	0	0
Serpinb6d	0	0	0	0	0	0
Serpinb6e	1	0	1	8	9	0
Serpinb6c	4	21	3	13	10	11
Serpinb6a	5166	6386	4666	9978	12066	13712
1110046J04Rik	20	30	27	86	80	88
Nqo2	1182	1571	1223	2674	3347	3892
Ripk1	1792	2549	1751	1454	2194	2272
Bphl	3054	3665	3140	11503	15251	16977
Tubb2a	3267	4057	3247	1242	1910	2255
4930447K03Rik	28	14	11	2	13	4
Tubb2b	560	867	551	135	224	251
NA	0	0	0	0	0	0
Psmg4	582	583	560	470	669	717
Slc22a23	3534	4509	3546	1772	2445	2426
Pxdc1	115	271	149	122	185	198
Fam50b	0	0	0	4	4	3
Prpf4b	5352	7766	5988	6563	8602	8868
Fam217a	27	43	40	20	21	16
Tex56	0	2	0	1	0	0
Eci3	8	36	18	14	33	33
Eci2	2548	3316	2446	2261	3360	3218
1700011B04Rik	0	0	0	0	1	0
NA	0	0	0	0	0	0
Cdyl	1245	1560	1277	744	1138	1220
Rpp40	318	392	273	271	315	335
Ppp1r3g	0	0	6	0	0	0
Lyrm4	434	568	417	930	1249	1289
Tmed10-ps	341	607	368	403	617	692
Fars2	1039	1581	1037	1460	2135	2396
Nrn1	207	524	151	53	68	65
F13a1	485	662	456	113	145	187
Ly86	420	630	354	110	167	176
AI463229	47	37	23	18	21	26
Rreb1	7430	9458	7286	5579	8382	8621
Ssr1	8809	11294	8090	8391	12220	12822
NA	0	0	0	0	0	0
Cage1	180	198	215	462	623	654
Riok1	752	1078	805	1044	1409	1409
Dsp	12362	14141	10916	39192	55789	61683
Snrnp48	824	1074	830	890	952	1051
Bmp6	544	579	477	165	212	268
Txndc5	13037	17910	12925	13575	19488	22178
Bloc1s5	876	1179	827	1429	2063	2174
Eef1e1	532	584	506	407	486	563
Slc35b3	1526	1396	1720	2442	2922	3293
Ofcc1	0	0	9	16	18	20
Gm9979	0	0	0	0	0	0
Tfap2a	2	6	21	13	9	7
Gcnt2	11600	12759	10326	6989	9720	10326
Mir5124a	0	0	0	0	0	0
NA	16	22	31	17	30	34
Pak1ip1	2477	3180	2655	2452	3489	3725
Tmem14c	3518	3911	3804	2244	2966	3302
Mak	1024	1316	1123	7710	9303	10652
Gcm2	0	0	0	1	0	0
Sycp2l	0	5	4	2	0	0
Elovl2	47	124	31	21	22	10
Smim13	720	1323	809	714	1190	1220
Nedd9	2100	2648	2025	5205	7926	7857
Tmem170b	1390	2117	1273	1386	2053	1839
Gm5082	16	11	29	0	5	2
Adtrp	294	323	225	473	520	580
Gm10790	28	36	21	66	91	80
Hivep1	3536	4842	3297	4452	6627	6805
Edn1	1279	1552	1503	2698	3547	4063
Phactr1	5279	6992	4814	2924	5459	5112
Tbc1d7	390	530	398	443	627	599
Gfod1	319	662	383	114	165	136
Sirt5	461	574	435	474	562	598
Nol7	1899	2760	1948	2891	4297	4221
Ranbp9	4281	5923	4329	4400	6127	6331
Mcur1	2982	4109	2992	2483	3431	3700
Rnf182	47	81	44	109	120	137
Gm20751	13	3	11	96	63	78
Cd83	220	352	248	953	1189	1355
Gm5083	0	0	0	4	2	2
A330076C08Rik	3	0	7	11	9	6
1700029N11Rik	0	0	0	0	0	0
Jarid2	3298	4558	3487	1765	2465	2389
Dtnbp1	879	1186	715	833	1241	1252
Mylip	2584	3567	2446	4196	6399	5931
Gmpr	5417	6822	5408	7261	11007	10805
Atxn1	1601	2667	1826	5082	7445	7839
5033430I15Rik	40	44	14	33	42	63
Gm10113	2	0	0	0	0	1
Stmnd1	630	803	727	7282	9436	10677
Rbm24	2155	5104	2307	2189	3300	3457
Cap2	1310	4079	1305	116	170	107
Fam8a1	2005	3449	2486	1473	2391	2856
Nup153	3515	5451	3612	6408	8907	10403
Kif13a	4259	6476	4552	5121	7653	8589
E030046B03Rik	256	373	314	2343	3101	3521
Nhlrc1	327	424	340	456	833	757
Tpmt	239	457	248	160	245	255
Kdm1b	1858	2414	1833	1327	2033	2170
Dek	3382	5522	3448	4272	6371	6555
Rnf144b	12260	15958	10549	5068	8455	8812
A930002C04Rik	10	10	16	20	25	17
G630093K05Rik	3	2	0	6	0	0
4931429P17Rik	0	0	2	4	4	9
A330033J07Rik	88	105	92	28	53	38
Id4	2734	4047	2436	1682	2642	2982
A330048O09Rik	36	43	36	21	37	35
Zfp169	556	700	443	399	607	630
A830005F24Rik	0	2	10	4	0	2
Mirlet7d	30	24	29	26	23	10
Mirlet7f-1	2	9	2	3	0	1
Mirlet7a-1	6	3	1	0	4	0
Ptpdc1	1045	1636	1111	507	844	794
Barx1	0	0	0	0	3	0
Phf2	3736	6609	3945	4732	6691	7533
Fam120a	15079	23608	14649	17364	25581	27637
Fam120aos	1259	1817	1321	1342	2292	2058
Wnk2	4872	6110	4377	1671	2941	3203
Ninj1	1084	1303	910	891	1375	1301
Card19	662	1055	687	894	1048	1337
Susd3	49	117	89	13	39	31
Fgd3	214	310	226	35	84	82
Bicd2	2898	4382	2936	3648	4545	6182
Ippk	4366	4776	4543	2786	3805	4371
Cenpp	97	127	129	91	104	137
Ecm2	1189	2676	1049	162	279	321
Aspn	543	1568	766	66	84	75
Omd	129	203	170	52	52	55
Ogn	9876	21204	9508	1451	2231	2799
Nol8	741	1097	698	908	1459	1385
Iars	6626	8672	6330	3327	4417	4668
Gm270	0	0	0	0	0	0
NA	0	0	0	0	0	0
Gm8672	0	0	0	0	0	0
Gm8674	0	0	0	0	2	0
Gm8700	0	0	0	0	3	0
Gm19484	2	5	4	3	6	16
Gm906	0	0	0	0	0	0
2310081J21Rik	0	0	0	0	0	0
Fbxw17	987	1391	1074	724	1000	1275
Nutm2	0	0	0	0	0	1
Mir683-1	0	0	0	0	0	0
Mir683-2	0	0	0	0	0	0
Gm904	0	0	0	0	0	0
Gm19663	0	0	0	2	0	2
Gm8765	0	0	0	0	0	0
4930518P08Rik	0	0	0	0	0	0
Gm8777	0	1	0	0	1	0
9430083A17Rik	203	230	201	302	291	377
Spin1	5002	6256	4364	3922	5290	5749
NA	0	0	0	0	0	0
Nxnl2	331	410	321	195	276	357
H2af-ps2	21	52	28	43	57	70
S1pr3	47	177	90	26	20	28
Shc3	10	18	6	0	2	5
Cks2	163	156	200	241	223	299
Secisbp2	1213	1475	1260	1497	1864	1989
Sema4d	2692	3023	2896	791	1079	1100
NA	0	2	0	0	0	0
Gadd45g	889	1250	820	320	548	506
4921525O09Rik	0	0	0	0	0	2
Diras2	869	716	1045	17033	22182	24994
Gm2848	0	0	2	0	0	0
Syk	695	847	612	406	449	485
BB123696	72	138	89	2	16	11
Auh	1055	1778	1111	1180	1624	1730
Nfil3	581	1232	778	468	736	868
Ror2	262	669	295	50	59	80
NA	0	0	0	0	0	0
Sptlc1	1821	2202	1815	2361	3139	3511
Gm2762	1	2	6	7	0	5
Msx2	247	223	373	16	18	40
Drd1	70	46	50	2	6	2
Sfxn1	3554	4317	3329	4496	6470	6564
Hrh2	19	22	7	1	3	4
Cplx2	5090	5453	4302	4251	6173	6968
Thoc3	1068	1434	1115	1081	1814	1738
Gm2830	501	579	499	152	163	162
Simc1	287	622	315	316	403	367
4833439L19Rik	8024	11080	7999	6038	8835	9281
Gm19905	42	71	40	17	26	57
Arl10	613	931	675	498	723	814
Nop16	899	1246	913	814	1179	1298
Higd2a	2085	2837	2181	2035	2958	3062
Cltb	2182	3264	2139	1323	2010	2022
Faf2	4113	5537	3972	4398	6264	7123
Rnf44	5696	9426	5867	5036	7362	7473
Cdhr2	0	0	0	0	0	2
Gprin1	13	51	21	40	45	54
Sncb	0	0	0	0	0	0
Eif4e1b	0	0	0	0	0	0
Tspan17	333	608	473	390	474	533
Unc5a	95	190	136	125	142	226
Hk3	85	137	100	2	28	43
Uimc1	784	1188	813	968	1210	1092
NA	6	7	2	4	1	1
Zfp346	1246	2119	1260	1321	1494	1656
Fgfr4	14	25	9	6	0	2
Nsd1	9141	12098	8792	9022	12719	12528
Rab24	1814	2348	2017	2406	2875	3446
Prelid1	5099	6749	5654	5002	7133	7954
Mxd3	27	34	42	19	19	18
Lman2	13075	16008	12125	11186	15367	17145
Rgs14	204	285	213	583	742	757
Slc34a1	9	7	6	21	38	26
Pfn3	0	0	2	0	0	2
F12	10	9	10	88	143	134
Grk6	1852	2845	2118	1713	2320	2322
Prr7	366	547	406	1122	1703	2060
Dbn1	1429	3197	1658	1357	2156	2647
Pdlim7	2649	6992	3124	1946	2688	3234
Dok3	214	381	240	243	296	316
Ddx41	1731	2179	1867	3168	4199	4740
Fam193b	3809	5371	4559	4752	4660	4764
NA	0	0	0	0	0	0
Tmed9	4760	5313	4806	4252	6029	6766
B4galt7	625	859	668	692	864	879
Caml	1365	1580	1560	2180	2541	3132
Ddx46	3439	5473	3744	5254	7567	7287
B230219D22Rik	6383	10270	6254	11044	14871	16485
Txndc15	2143	3088	2215	3110	4121	4558
Pcbd2	443	656	548	1204	1704	1830
Catsper3	3	1	6	10	9	21
Pitx1	0	1	2	2	2	2
Macroh2a1	5394	7893	6097	7755	10840	11507
Tifab	244	427	256	88	210	155
Neurog1	0	0	0	0	0	0
Cxcl14	1059	1803	1084	201	245	349
Gm10782	0	0	0	0	0	0
Gm3045	21	38	25	0	0	0
Slc25a48	21742	24185	23155	26	14	45
Il9	32	13	15	0	1	1
Fbxl21	258	325	244	216	287	324
Lect2	4	1	2	2	0	1
Tgfbi	8671	22344	6940	2770	3994	3484
Smad5	7047	10385	7136	18294	24882	25719
Trpc7	4	4	0	7	0	4
Spock1	1007	1350	677	232	515	341
Klhl3	84	129	108	478	701	921
Mir874	1	1	0	0	4	5
Hnrnpa0	9571	15627	10438	14364	22436	24106
Idnk	507	753	503	477	615	693
Ubqln1	9973	13571	10071	9824	15091	16886
NA	1	2	3	5	8	4
Gkap1	1304	1636	1361	2073	2585	3111
Kif27	964	1070	987	6692	8195	9371
2210016F16Rik	2197	3107	2500	2379	3722	4193
NA	235	367	242	284	398	372
Hnrnpk	15771	22404	16144	17842	26078	27622
Mir7-1	28	38	32	30	21	41
Rmi1	844	1119	907	970	1455	1591
Slc28a3	3321	4163	3179	2186	3332	3620
4930455J16Rik	0	0	0	0	0	0
Ntrk2	2603	5695	2595	1325	2504	2725
Agtpbp1	2408	3252	2277	2506	3376	3634
A230056J06Rik	7	0	3	6	4	5
Naa35	2463	3064	2309	5081	6785	7538
Golm1	1017	1433	911	2015	2576	3323
4921517D22Rik	0	0	0	0	0	0
Spata31d1a	0	0	0	0	0	0
Spata31d1b	0	0	0	0	0	0
Spata31d1d	1	0	0	0	0	4
4930528D03Rik	0	0	2	0	0	0
NA	0	0	0	0	0	0
Isca1	3086	4356	2830	4682	6612	7702
Etohd2	131	154	126	295	296	309
Tut7	3790	5344	3753	3770	5482	5621
Gm19866	1	2	2	0	0	2
A530065N20Rik	9	28	8	5	10	3
Gas1	12338	31503	12160	4174	6542	7260
Gm5084	321	633	352	141	186	106
Dapk1	4991	7831	5153	7225	8889	10381
BC051665	0	0	0	0	0	0
Ctsll3	0	0	0	0	0	0
4930486L24Rik	13	32	22	7	3	2
Ctla2b	81	161	83	18	18	22
Tpbpb	0	0	0	0	0	0
Ctla2a	1136	2608	1550	64	127	86
Tpbpa	0	0	0	0	0	0
NA	0	0	0	0	0	0
Ctsj	0	0	0	0	0	0
Ctsq	0	0	0	0	0	0
Ctsr	0	0	0	0	0	0
Cts6	0	0	0	0	0	0
Cts8	0	0	0	0	0	0
Cts8-ps	0	0	0	0	0	0
Cts7	0	0	0	0	0	0
Ctsm	0	0	0	0	0	0
Cts3	0	0	0	0	0	0
NA	0	0	0	0	0	0
Gm20599	0	1	2	0	0	0
Gm6436	0	0	0	4	6	0
BC052688	0	1	0	0	0	0
NA	0	0	0	0	0	0
Zfp808	91	132	104	184	229	195
Gm19792	0	0	0	0	2	1
Gm3604	148	129	120	161	179	234
Gm3609	5	7	5	5	1	9
Zfp935	714	734	607	647	790	901
Zfp934	171	163	150	257	344	392
Gm7664	39	33	34	25	33	50
6720489N17Rik	79	155	105	91	106	132
NA	353	392	284	315	425	371
Platr25	34	44	15	17	26	6
Mir713	0	0	0	0	0	0
Gm5141	505	796	453	292	319	361
Fbp2	1098	1569	798	24	42	47
Fbp1	92	77	64	139	159	184
Aopep	678	1100	696	773	996	1095
Gm16907	206	226	154	302	259	228
Mir23b	7	9	7	4	6	1
NA	1209	2240	1517	1259	1401	1340
Mir27b	11	9	9	10	7	5
Mir3074-1	2	11	2	5	3	2
Mir24-1	0	0	0	0	0	0
Fancc	1013	1369	1017	1034	1269	1202
Ptch1	4339	6785	3732	5446	8031	8825
Ercc6l2	2554	3027	2561	3982	5651	6295
Hsd17b3	0	0	0	0	0	0
Slc35d2	563	671	488	693	856	869
Zfp367	703	1140	653	728	1110	1251
Habp4	1465	2203	1532	2106	2740	3095
Cdc14b	2544	3295	2242	3530	5048	4936
1810034E14Rik	340	401	368	664	1053	1023
Prxl2c	1169	1871	1009	1496	1867	2193
Ctsl	14543	19503	12941	15124	18546	18610
Cdk20	591	938	739	1768	2424	2529
Fam240b	0	0	0	0	0	0
Cntnap3	365	513	358	18	90	76
Spata31	0	1	0	0	0	0
Spata31d1c	0	0	0	0	0	0
Prss47	0	0	0	0	0	0
Mfsd14b	3119	3889	3294	3930	5270	6159
NA	0	1	0	0	0	0
Or9s18	0	0	0	0	0	0
Nlrp4f	0	0	10	8	11	4
NA	0	0	0	0	0	0
Gm10775	0	0	2	9	18	15
Zfp369	494	736	425	391	563	427
Gm7762	2	0	0	0	0	0
Cbx3-ps5	0	0	0	0	1	1
NA	0	0	2	0	1	1
NA	0	0	0	0	0	0
Rybp-ps	8	11	8	7	13	19
Zfp997	0	0	0	0	0	0
NA	0	0	0	0	0	0
Zfp998	0	0	0	0	0	0
NA	0	0	0	0	0	0
NA	288	361	435	227	329	377
Uqcrb	2459	2831	2400	2284	3297	3239
Gm10767	66	60	68	90	104	78
Mterf3	925	1228	913	984	1272	1326
Ptdss1	3762	4538	3506	2832	3947	4201
4933433G19Rik	23	18	20	16	12	31
Zfp712	204	310	217	265	368	417
Zfp708	266	372	297	318	454	467
Rslcan18	162	224	144	129	167	181
Zfp759	488	503	388	528	641	770
Rsl1	347	450	255	309	390	374
Zfp455	137	180	116	243	287	251
Zfp458	73	98	67	62	104	95
F630042J09Rik	79	93	73	32	29	33
Zfp457	24	13	15	45	48	10
Zfp595	430	661	488	476	596	610
Zfp953	545	580	496	623	694	850
Zfp456	344	441	348	260	394	372
Zfp429	323	474	368	314	511	447
Zfp459	248	316	296	93	128	180
Zfp874a	903	1185	813	752	1078	934
Zfp874b	390	632	428	321	497	451
Zfp58	448	634	443	379	587	620
Zfp87	760	1014	745	580	951	845
Zfp748	1535	1822	1574	941	1400	1233
Zfp729b	1136	1335	1032	1031	1232	1207
Zfp729a	963	1237	922	975	1199	1189
NA	118	174	132	124	176	115
Zfp738	882	1029	736	925	1088	959
Zfp65	796	1121	810	890	1205	1361
Zfp85os	45	50	28	41	50	41
Zfp85	302	298	280	213	215	269
Zfp493	123	202	108	102	163	143
4930525G20Rik	57	61	42	117	102	112
Zfp273	314	369	339	258	246	324
BC048507	1	0	1	1	3	1
Gm7969	0	0	0	0	0	0
AA414992	7	17	10	15	14	22
Gm8016	0	0	0	0	0	0
Mtrr	1199	1344	1050	1145	1378	1545
Fastkd3	561	739	569	452	671	646
Cfap90	228	268	231	1955	2495	3135
Adcy2	356	432	373	272	525	547
Tent4a	1678	2665	1591	1417	2038	2339
A530095I07Rik	14	61	18	4	4	4
Srd5a1	225	456	277	288	343	375
Nsun2	4614	6204	4656	5667	8108	8950
Ube2ql1	331	390	405	12	10	12
Med10	2133	2320	2200	1220	1702	1615
4933416O17Rik	0	0	0	0	0	0
1700084F23Rik	0	0	0	0	0	0
4930520P13Rik	0	0	0	2	0	3
1700100L14Rik	0	0	0	0	0	2
Ice1	4071	6708	4718	4236	5939	6689
Adamts16	1230	943	1510	364	609	603
8030423J24Rik	0	0	2	0	0	0
Irx1	4	0	0	0	4	0
NA	0	0	0	0	0	0
Gm20554	0	0	0	3	1	0
Irx2	0	0	0	0	0	0
D730050B12Rik	0	0	0	0	0	0
Irx4	0	1	0	0	0	0
Ndufs6	1253	1587	1237	1258	1767	1978
Mrpl36	9	13	12	12	5	16
Gm20338	0	1	1	0	1	1
Eprn	0	0	0	2	0	0
Lpcat1	386	716	448	447	539	788
Slc6a3	0	0	0	0	0	0
Clptm1l	7864	8866	7920	6840	9469	10559
Tert	349	396	310	362	496	517
Slc6a18	0	0	0	1	0	0
Slc6a19	25	30	29	46	112	91
Slc6a19os	10	5	2	16	15	12
Slc12a7	7785	9898	7352	23472	33177	37505
Nkd2	645	1437	687	1365	2208	2419
NA	0	0	0	0	0	0
Trip13	47	75	53	77	102	112
Brd9	1658	2445	1864	1792	2215	2342
Zdhhc11	1	6	0	2	5	10
Tppp	805	1722	785	783	1075	1299
Cep72	137	257	209	137	160	164
