GeneID	Bulk RNA-seq IU_1.5preg_n1	Bulk RNA-seq IU_1.5preg_n2	Bulk RNA-seq IU_1.5preg_n3	Bulk RNA-seq IA_1.5preg_n1	Bulk RNA-seq IA_1.5preg_n2	Bulk RNA-seq IA_1.5preg_n3
Nf2	12710	13504	10104	10856	8773	11404
Nipsnap1	3328	3586	2690	1847	1301	2029
Thoc5	1948	1562	1224	1649	1453	1928
Nefh	37	18	11	11	22	6
Ap1b1	7437	6843	5820	4670	3818	5503
Gm10278	4	5	2	10	4	2
Gas2l1	3721	3409	2897	6332	4581	5947
Rasl10a	122	76	73	138	71	126
Ewsr1	13465	12205	9953	19630	15899	21953
Rhbdd3	1026	951	768	775	620	796
Emid1	1091	654	902	197	71	142
Kremen1	7725	7254	6284	15103	12303	17347
Znrf3	1883	1396	1450	1731	926	1469
Xbp1	14543	12771	11656	14129	9016	12666
Ccdc117	2582	2238	1800	2876	2083	2746
Ankrd36	1	2	0	2	0	2
Gm11964	110	96	77	72	34	55
Mrps24	1920	1942	1724	1516	1177	1708
Urgcp	3788	3191	2708	3444	2612	3812
Ube2d-ps	349	356	295	237	184	282
Dbnl	6784	6116	5183	4582	3841	5378
Pgam2	106	90	68	30	26	44
Polm	2429	2334	1837	1717	909	1421
Aebp1	57582	36331	38062	45226	32015	44035
Pold2	1668	1267	1206	1414	875	1392
Myl7	23	6	36	8	13	8
Gck	996	1106	915	1144	1063	1412
Ykt6	5473	4698	4255	3635	2481	3598
Camk2b	1338	1373	1022	1303	1824	1979
NA	1	0	0	0	1	0
Nudcd3	5216	4547	3879	4209	3473	4743
Rps15a-ps6	95	67	74	51	59	55
Npc1l1	7	6	8	8	10	10
Ddx56	2230	2015	1817	1872	1477	1786
NA	117	117	88	129	146	154
Tmed4	4996	4673	4187	6624	5172	7965
Ogdh	19407	19230	15073	15316	12377	18827
Zmiz2	7525	6025	4883	5340	3678	5696
Ppia	17258	15748	14901	11391	9667	13131
H2az2	3176	2798	2364	3072	2287	3295
Purb	13649	11259	9439	11141	8092	10672
Myo1g	467	271	192	107	27	93
NA	0	0	0	0	0	0
Snhg15	158	135	118	105	84	118
Ccm2	2213	1706	1549	1016	769	1200
Nacad	1313	797	878	248	88	110
Tbrg4	2321	2214	1764	1559	1099	1504
Snora5c	12	10	4	10	1	6
Wap	0	0	0	0	0	0
Gm11978	0	2	0	0	0	1
Ramp3	694	807	401	350	130	108
Gm11981	8	14	17	21	15	11
NA	0	0	3	0	0	1
Adcy1	238	160	196	70	21	46
Ccdc201	0	1	0	0	0	0
Igfbp1	0	0	0	0	0	0
Igfbp3	5807	3559	3409	3280	2260	2488
NA	4	3	5	3	3	2
Tns3	31019	29641	25080	35723	26608	36336
Pkd1l1	9	12	6	18	14	20
Hus1	1115	741	723	895	598	833
Sun3	12	3	1	7	12	20
Gm11992	507	650	557	5108	4642	6513
Upp1	183	154	128	43	34	53
Abca13	22	15	15	46	15	27
Vwc2	25	23	18	30	13	19
Zpbp	103	148	89	138	117	91
Gm5429	8	2	1	2	0	0
Spata48	14	11	0	5	12	4
Ikzf1	1262	1959	1163	209	106	158
Fignl1	212	72	120	114	66	80
Ddc	50	22	18	8	20	25
1700042O10Rik	3	1	0	2	4	13
Grb10	9420	5422	5871	2258	930	1637
Cobl	8237	12669	7903	3157	2387	3636
Gm12002	8	17	8	4	0	0
1700046C09Rik	0	0	0	0	0	0
Pom121l12	0	0	0	0	0	0
Vstm2a	130	130	82	6	8	28
Sec61g	1958	2007	1956	1309	916	1241
NA	161	141	112	175	105	157
Egfr	2195	2236	1669	1308	809	1239
Egfros	258	392	272	35	23	30
Eldr	15	7	8	29	6	6
Fbxo48	24	18	14	30	17	23
Plek	791	439	473	274	143	165
Cnrip1	712	545	556	185	65	72
Ppp3r1	7858	8670	6377	5406	4186	6198
Pno1	1565	1424	1281	1149	1143	1466
Dnaaf10	1191	1301	1087	2443	2246	3176
C1d	1946	1708	1596	1452	1105	1817
Etaa1	1025	856	813	951	653	979
NA	0	0	0	0	0	0
Meis1	13700	10681	9329	8027	5640	8406
NA	196	120	85	87	49	76
4933406G16Rik	1	3	7	13	2	1
Gm12026	2	0	0	3	0	1
Spred2	2488	2330	1947	1900	1020	1431
Actr2	12443	10749	9324	8788	7215	9626
Rab1a	14983	13636	11686	10578	8444	12512
Cep68	2480	1757	1707	2051	1325	1968
Slc1a4	2487	2393	2262	1781	1396	1749
Sertad2	3024	2753	2127	2151	1542	1958
Aftph	8776	9416	7953	6845	5426	8128
Lgalsl	2251	2347	1833	1504	948	1593
Peli1	2885	2814	2157	3322	2379	3525
Vps54	5524	5698	4663	4419	3194	4636
Ugp2	10684	12191	9109	4881	3933	6125
Mir1933	0	0	2	1	0	0
4932414J04Rik	0	0	0	2	0	2
Mdh1	13112	13822	11987	10563	8662	12994
Wdpcp	1220	1129	1172	4198	3662	5176
Otx1	0	0	0	0	0	0
Ehbp1	3320	2767	2281	1648	820	1203
Tmem17	299	293	251	654	508	742
B3gnt2	2863	2649	2227	2685	2422	2705
Commd1	1603	1629	1425	1383	1045	1592
Zrsr2-ps1	2923	2954	2445	3748	2776	3744
Cct4	10363	8245	7695	10048	7005	12029
Fam161a	466	493	449	6345	4998	7006
Gm12059	35	35	27	173	145	224
Xpo1	8538	6548	5197	8111	5088	6516
Usp34	8809	7913	6211	9445	6316	8957
Ahsa2	944	805	598	1349	861	1073
1700030C12Rik	0	0	1	0	0	0
1700093K21Rik	2	0	0	19	10	2
Selenok-ps1	6	10	0	6	2	9
Sanbr	914	830	640	3077	2341	3605
Pex13	2248	2565	1808	2132	1555	2457
Pus10	1218	1172	892	1277	970	1484
Rel	153	581	201	172	100	91
Papolg	1022	918	726	861	552	868
A830031A19Rik	1	0	1	1	0	0
Bcl11a	581	579	469	503	427	567
4933430M04Rik	0	0	2	0	0	0
Gm10466	0	0	0	0	0	0
4933427E13Rik	0	0	0	0	0	0
5730522E02Rik	22	8	19	20	3	14
Fancl	578	507	464	878	748	1209
Vrk2	346	338	287	345	265	413
Gm12070	119	103	79	73	67	76
Ccdc85a	318	276	354	99	68	123
2810471M01Rik	0	0	0	0	0	0
Mir216b	0	0	0	0	0	0
Mir216a	0	0	0	0	0	0
Mir217	0	0	0	0	0	0
Efemp1	6452	5194	5053	3730	1993	4067
Pnpt1	1552	1543	1192	1140	829	1135
Ppp4r3b	6261	5856	4981	7102	5375	7716
Cfap36	2316	2146	2102	4507	3940	5436
Ccdc88a	2171	1474	1309	1393	773	1119
Prorsd1	778	813	759	471	363	470
Mtif2	1933	1476	1279	1469	971	1355
Rps27a	17137	15996	15296	9220	6987	10526
Clhc1	34	44	26	120	78	105
Rtn4	16668	15247	13300	17859	11620	16718
Eml6	1597	1912	1456	1606	1257	1626
Fem1al	26	12	0	6	2	11
Sptbn1	36085	31830	25739	33291	21839	33510
4930505A04Rik	95	73	96	619	555	797
Acyp2	399	474	373	345	281	416
Psme4	6997	6879	5584	7466	5330	8706
Gpr75	38	35	18	83	51	59
Erlec1	4625	4262	3988	4547	3224	5544
Asb3	1405	1312	1009	1508	961	1631
Chac2	510	456	472	357	277	417
Stc2	3118	2198	2790	5411	3831	5639
Bod1	3543	3215	3080	3295	2382	3546
Cpeb4	2465	2410	2022	1997	1314	1978
4930524B15Rik	4	10	8	3	3	0
Nsg2	888	382	628	556	192	593
NA	0	0	0	0	0	0
Gm12108	34	34	18	107	85	201
Il9r	48	41	29	29	4	37
Snrnp25	387	336	366	589	473	683
Rhbdf1	4271	3142	3001	3156	1899	2767
Mpg	1447	1217	1235	1367	968	1456
Nprl3	2327	2023	1661	1722	1267	1837
NA	0	0	0	0	4	5
Hba-x	2	3	0	22	23	45
Hba-a1	202	136	156	68	95	71
Hbq1b	1	0	0	16	11	10
Hba-a2	165	54	56	29	19	22
Hbq1a	2	0	0	46	18	20
Sh3pxd2b	15047	9788	9459	11747	7448	10651
Ubtd2	1555	1448	1338	1213	841	1182
Efcab9	31	39	17	40	26	33
Stk10	1809	1219	942	1576	974	1248
Fbxw11	6741	5872	5172	5513	4282	6368
Smim23	0	0	0	0	0	0
Fgf18	993	806	959	200	131	229
Npm1	17067	14462	13700	15556	9481	17580
Gm12115	51	61	35	37	38	52
Tlx3	0	1	1	0	0	0
Ranbp17	318	298	292	241	140	233
Gabrp	9204	4487	5811	13739	8328	16626
D130052B06Rik	2	2	0	0	0	8
Kcnip1	715	375	396	112	68	63
Kcnmb1	4381	3011	3016	6844	5150	7393
Lcp2	466	286	208	110	40	67
Foxi1	4	0	4	0	0	0
Dock2	681	397	424	246	102	168
Insyn2b	0	4	6	0	2	0
Spdl1	101	84	94	192	123	119
Slit3	3738	2505	2671	1186	435	919
Mir218-2	0	0	0	0	0	0
Pank3	7968	7511	6371	3350	2600	3573
Mir103-1	0	0	0	0	0	0
Fbll1	30	21	15	2	8	20
Rars	3888	2964	2816	2989	2398	3384
Wwc1	17387	17255	14042	14177	12420	17381
NA	8	13	4	27	30	8
Tenm2	124	112	83	54	25	65
Gm12130	0	0	0	0	0	0
Mat2b	4845	4330	3905	4665	3187	5314
Hmmr	184	60	147	223	24	144
Nudcd2	1166	1019	977	842	677	1079
Ccng1	11272	18231	12681	8194	7391	9455
Gabrg2	0	0	2	0	0	0
Gabra1	0	4	10	6	0	0
Gabra6	0	0	0	0	0	0
Gabrb2	28	34	34	82	16	21
Gm9972	0	0	0	0	0	0
Atp10b	8593	7214	5921	5883	4302	6567
Mir146	0	0	0	0	0	0
Pttg1	1837	1542	1311	3629	2795	4270
Slu7	3889	3318	2704	4353	3345	4956
C1qtnf2	519	338	459	254	77	189
Ccnjl	182	141	100	77	43	82
Fabp6	23	16	10	0	0	0
Pwwp2a	1988	1653	1332	2016	1227	1578
Ttc1	1772	1418	1432	1312	920	1420
Adra1b	115	129	170	17	8	14
Il12b	0	4	6	3	0	0
Ublcp1	2216	1660	1563	1675	1317	1786
Rnf145	7324	5454	5456	5630	3712	5533
Ebf1	597	468	400	452	246	402
Gm12159	0	0	6	2	0	0
F630206G17Rik	1	10	0	0	0	0
Clint1	9403	8427	7034	5677	4263	5701
Lsm11	700	504	457	375	252	399
Thg1l	469	433	366	889	796	932
Sox30	29	21	6	39	6	11
Adam19	3416	1705	1904	690	178	316
Nipal4	341	181	165	84	40	74
Cyfip2	4968	4835	4042	12332	9226	14034
Fndc9	36	14	12	54	40	51
Itk	89	37	23	42	33	53
Gm12167	0	1	0	2	1	4
Garin3	15	0	2	29	12	10
Med7	2006	2290	1881	937	702	1000
Havcr2	100	107	76	51	35	56
Gm12169	0	0	2	0	0	0
Gm12171	0	1	0	0	0	0
BC053393	0	0	0	0	0	0
Dppa1	0	0	0	0	0	0
Gm4926	0	0	0	0	0	0
Timd2	222	258	204	34	19	35
Gm12174	838	684	710	441	341	544
Havcr1	8	8	4	0	0	4
Timd4	4	4	6	4	4	6
Sgcd	456	319	219	176	17	38
NA	3	4	3	4	1	4
Rack1	20819	19179	18129	13650	10138	15841
Snord96a	164	115	103	51	45	33
Snord95	6	13	12	5	1	6
Trim41	4772	4287	3256	5667	3920	5152
Trim7	1538	1360	1073	2816	1756	2258
Gm16170	528	453	209	1130	557	591
Irgm1	3158	2308	2270	1374	891	1522
Gm5431	107	67	58	27	10	23
Gm12185	31	11	20	4	6	2
9930111J21Rik1	124	64	65	31	20	18
Tgtp1	328	170	238	106	69	119
9930111J21Rik2	8	7	7	2	2	1
Or2v1	17	23	14	2	8	8
Tgtp2	266	144	138	102	70	113
Ifi47	1329	1060	966	666	479	855
Or2v2	3	2	0	5	0	0
Or2t26	0	0	0	0	0	0
Or2o1	0	0	0	0	0	0
Btnl9	32	78	36	19	6	21
Zfp62	2256	1851	1560	2485	1668	2539
Mgat1	4326	3611	3032	5774	4339	6194
Or2y1g	0	0	0	2	1	0
Or2y1f	0	0	0	13	5	0
Or2y1b	0	0	0	0	0	0
Or2y1e	0	0	0	0	0	0
Or2y17	0	0	0	0	0	0
Or2y1d	0	0	0	0	0	0
Or2y16	0	0	0	0	1	4
Or2y15	0	0	0	0	0	0
Or2y1c	0	0	0	0	0	0
Or2y1	0	0	0	0	0	0
Or2y14	0	0	0	0	0	0
Or2y13	1	0	0	0	0	0
Or2y12	0	0	0	0	0	0
Or2y11	0	0	0	0	0	0
Or2y10	0	0	0	0	0	0
Flt4	1825	1239	1470	459	229	753
Scgb3a1	2	3	6	28	25	7
Cnot6	3118	2608	2234	3245	2405	3218
Gm12191	372	350	320	220	219	262
Gfpt2	530	338	337	244	56	128
Mapk9	4315	3630	3072	4069	2852	3982
Rasgef1c	97	68	122	2	0	6
Rnf130	4946	4022	3442	3517	2019	2947
Mir340	0	0	0	0	0	0
Tbc1d9b	10244	8586	7903	11859	8983	13478
Mrnip	195	228	155	199	165	206
Sqstm1	22673	20736	17302	25610	17838	27410
Mgat4b	5308	4291	4029	3911	2825	4489
Ltc4s	75	70	67	161	137	158
Maml1	3084	2728	2033	1687	1056	1500
Canx	28330	25181	23060	23219	18036	24704
Mir804	0	0	0	2	0	5
Hnrnph1	15016	14976	10653	11606	7764	9411
Rufy1	2652	2281	1990	3830	3062	4494
Adamts2	4221	2606	3203	746	313	934
Zfp354c	1769	1277	1216	735	434	556
Zfp879	202	157	128	274	206	202
Grm6	0	0	0	0	0	1
Zfp454	178	104	115	67	30	93
Zfp2	737	612	529	570	351	681
Zfp354b	129	120	102	208	155	192
4933414I15Rik	0	0	0	0	0	0
Prop1	0	0	0	0	2	0
Or1ad6	0	0	0	0	0	0
Or1ad1	0	0	0	0	0	0
Or1ad8	0	0	0	0	0	0
Or1x2	0	0	0	0	0	0
Zfp354a	302	271	206	305	146	236
9230009I02Rik	0	0	0	0	0	0
Msantd5	0	0	0	0	0	0
BC049762	16	14	33	43	18	31
Clk4	2133	1816	1590	2194	1407	1795
Col23a1	7532	4931	5562	3968	1669	2905
Phykpl	695	611	580	616	498	818
Hnrnpab	21022	20132	17923	11761	11134	12401
Nhp2	1730	1684	1623	1255	1152	1568
Rmnd5b	2927	2740	2377	1835	1620	1949
N4bp3	2893	2516	2630	1240	833	1655
D930048N14Rik	1941	1783	1346	1219	768	804
0610009B22Rik	1098	1088	837	760	642	961
Sec24a	2553	2453	1949	2057	1271	1852
Sar1b	1438	1474	1187	1223	949	1566
NA	0	0	0	0	0	0
Jade2	4662	4078	3313	3637	2464	3360
Cdkn2aipnl	2292	2071	1883	1959	1670	2204
Ube2b	6596	5930	4921	9242	7286	10808
Cdkl3	398	350	322	927	632	884
Ppp2ca	13176	10906	9528	9131	7123	10673
Mir3061	13	12	23	5	4	5
Or2y8	0	0	0	0	0	0
Or2y7	258	241	139	574	281	304
Or2y6	0	0	0	2	0	0
Skp1	11893	11580	9959	10310	8648	12806
Tcf7	1049	573	646	464	246	348
A630014C17Rik	32	21	18	18	11	13
Vdac1	14487	11754	11222	13517	9600	15702
9530068E07Rik	17552	13511	12330	14508	10956	17467
Fstl4	484	208	201	29	15	4
Gm11186	1	2	0	0	0	0
Hspa4	19483	17743	15509	14046	11966	16086
Zcchc10	462	349	270	358	286	367
Aff4	20245	19235	15576	21075	13341	19616
Leap2	8	3	0	4	9	6
Uqcrq	3347	3470	3118	2297	1767	2410
Gdf9	54	29	30	23	8	7
Gm10447	18	8	12	28	10	10
Shroom1	342	312	255	80	47	74
Gm9837	0	0	0	0	4	0
Sowaha	151	117	178	433	319	486
Gm19835	6	10	21	24	15	35
Septin8	6653	5166	4714	7731	5389	7701
A430108G06Rik	108	95	67	617	487	663
Kif3a	3537	2860	2558	8116	6637	9138
Il4	3	4	0	7	1	4
Il13	2	4	2	5	0	1
Rad50	2463	2141	1841	3311	2325	3800
Il5	2	5	4	10	0	4
Irf1	2878	2292	2149	2437	1654	2446
Gm12216	97	50	69	60	31	55
Slc22a5	3507	3105	2846	2368	1547	2370
Slc22a21	361	247	210	379	274	334
Slc22a4	285	336	221	1171	766	1034
Pdlim4	2948	2391	2047	2632	1588	3074
P4ha2	3254	4012	2779	1152	927	1022
4933405E24Rik	0	0	0	0	0	0
Csf2	0	0	5	0	4	0
Il3	0	2	0	0	0	0
Acsl6	55	54	28	214	158	157
NA	0	0	0	0	0	0
Meikin	6	0	6	26	23	29
Fnip1	3308	2760	2259	4443	2737	4021
Rapgef6	5979	5658	4662	6529	4108	6571
Cdc42se2	10264	11606	8907	8523	6929	10095
Lyrm7os	0	0	0	0	0	2
Lyrm7	288	255	163	300	297	336
Hint1	5937	6130	5592	6137	5487	7712
Gpx3	14406	10357	12227	4502	2102	3714
Tnip1	3919	3583	3134	3738	2817	4432
Anxa6	35848	27866	26569	13841	10117	14300
NA	12	19	18	28	18	21
Ccdc69	497	410	379	165	85	99
Gm2a	12159	8552	9990	5134	2577	5309
Slc36a3	0	0	0	0	0	0
Slc36a2	60	135	10	23	10	33
NA	0	0	0	0	0	0
Slc36a1os	0	0	0	0	2	0
Slc36a1	1988	2028	1456	2453	1573	2459
Fat2	518	386	405	389	252	449
NA	0	0	0	1	0	0
Sparc	31984	24012	25448	8524	2902	7163
Atox1	2360	2421	2063	1229	893	1608
G3bp1	10890	9522	7889	8893	7998	10641
Gm12238	0	5	2	3	0	3
Glra1	0	0	0	0	0	0
Nmur2	1379	709	625	127	49	44
Gria1	1074	1110	686	1233	1409	1417
Fam114a2	3863	3410	2923	4146	2904	4323
Mfap3	3078	2529	2338	2343	1555	2450
Galnt10	4918	4853	4105	2905	1937	2922
4933426K07Rik	0	0	2	0	2	0
Sap30l	1367	1290	1074	1764	1370	1582
Hand1	0	0	0	0	0	0
Larp1	11482	10428	8523	9210	6338	9439
Gm12248	34	39	20	67	41	59
Gm12247	20	24	10	31	24	33
Cnot8	4323	3652	3280	4823	3712	5487
Gemin5	2414	1853	1570	2365	1636	2330
Mrpl22	813	695	600	590	478	619
Gm12250	201	103	136	54	10	29
Igtp	1698	1395	1243	653	438	699
Irgm2	3326	3171	2631	2289	1667	2510
4930438A08Rik	4	0	10	0	3	2
Zfp692	2258	1855	1383	1712	1057	1597
Zfp672	2643	2414	1941	2302	1646	2456
Sh3bp5l	2089	1837	1765	2704	1870	2908
Lypd8	0	8	2	8	2	0
1810065E05Rik	0	4	0	0	0	0
Gm12253	0	0	0	0	0	0
Lypd9	0	0	0	0	0	0
Or2z2	0	0	0	0	0	0
Or2av9	0	0	0	0	2	6
Or2t49	0	0	0	0	0	0
Or2t48	0	0	0	0	0	0
Or2t29	0	0	1	0	0	0
Or2t47	0	0	1	0	0	0
Or2t43	0	0	0	0	0	0
Or2t46	0	0	0	0	0	0
Or2ab1	0	0	0	0	0	0
NA	0	0	1	1	0	3
Lypd8l	19	6	11	39	30	90
Or11l3	0	0	0	0	0	0
Trim58	2	0	2	0	0	0
Or2w3	0	0	0	0	0	0
Or2ak7	0	0	0	0	0	0
Or2ak6	0	0	0	0	0	0
Or2ak5	0	0	0	0	0	0
Or2w3b	0	2	3	6	4	7
Or2ak4	1	4	1	2	0	0
Or2t45	1	2	0	0	8	2
Or2t44	2	0	0	2	2	0
Fam183b	1061	923	934	7655	7101	10268
Or5af2	0	0	0	0	0	0
Or5af1	0	0	0	0	0	0
Or9e1	0	0	0	0	0	0
NA	805	591	508	830	501	646
2810021J22Rik	786	690	583	958	664	1025
Zfp39	698	450	495	481	243	511
Btnl10	0	1	0	0	0	0
Rnf187	10475	8468	7420	6377	4825	5638
H2bc27	36	67	31	20	4	12
H2bu1-ps	6	2	2	1	4	6
H2ac25	1477	1081	1034	1691	937	1405
Trim17	40	18	24	93	85	122
2310058D17Rik	70	52	28	76	48	53
Trim11	2092	1827	1508	1767	1223	1513
Obscn	263	220	155	218	117	198
Gm10435	1	3	0	9	4	0
Iba57	714	525	437	793	566	785
NA	2	7	6	13	4	10
Gjc2	576	353	389	216	81	135
Guk1	3130	3207	2964	2086	1637	2695
2610507I01Rik	1511	1268	1111	1837	1383	2150
Mrpl55	831	786	712	612	542	823
2310033P09Rik	1133	1156	941	1121	822	1292
Arf1	28211	28290	24081	21463	17259	24674
Wnt3a	0	2	1	0	0	0
Wnt9a	709	637	634	304	187	259
Prss38	0	0	0	2	0	0
Snap47	4157	3759	3385	3371	2724	3912
Jmjd4	863	792	643	671	579	658
Zfp867	873	806	646	823	595	869
Zkscan17	3619	2964	2780	4293	2433	5029
4933439C10Rik	1699	1846	1631	1284	866	1009
Nlrp3	127	127	60	35	41	38
Or2b11	0	0	0	0	0	0
Or2aa1	0	0	0	0	0	0
Or2w25	6	10	7	17	13	18
Mprip	29554	23033	21052	30804	19272	26183
1700007J10Rik	37	56	43	54	17	35
Pld6	74	103	79	117	67	128
Flcn	2299	1871	1550	2628	1478	2314
Gm16062	11	24	8	12	13	9
Cops3	2646	2481	2238	1901	1523	2220
Nt5m	954	790	713	650	428	637
Med9os	49	36	29	187	169	274
Med9	2298	2030	1599	1984	1740	2523
Rasd1	1523	2804	1310	717	672	692
Pemt	487	369	349	195	169	194
Rai1	8010	6139	5362	10443	6948	9964
4930412M03Rik	20	17	15	51	21	43
Srebf1	8806	8172	7076	6093	5686	7225
Tom1l2	10360	8476	7164	7100	5034	6965
Drc3	2449	2700	2563	20752	18264	26280
Atpaf2	1354	1153	1055	893	740	994
Gid4	4546	3896	3254	4076	2993	4115
Drg2	2667	2184	1894	2075	1502	2261
Myo15a	154	106	78	257	190	272
Alkbh5	12306	10265	9369	14176	10474	13875
NA	0	0	0	0	0	0
Llgl1	9105	8727	7128	5435	3767	5553
Flii	11798	10248	8523	12574	9583	14515
Mief2	1125	1063	1024	1430	1107	1500
Mir5100	2	5	0	8	3	14
Top3a	1139	1060	855	1354	1236	1417
Smcr8	2961	2768	2069	3095	2205	3063
Shmt1	595	605	483	339	182	283
Gm12618	1	2	0	0	2	0
Dhrs7b	1310	1342	1228	1420	1161	1840
Tmem11	1322	1260	1091	1048	618	1222
Natd1	2532	2139	1892	2220	1338	2217
Map2k3os	57	57	70	60	29	74
Map2k3	3162	2872	2398	3921	3008	4562
Kcnj12	9	10	5	2	0	4
Tnfrsf13b	66	73	62	10	14	11
Usp22	11011	9965	7709	9308	6632	10176
Aldh3a1	92	81	150	100	51	98
Aldh3a2	6350	6489	4991	6909	5145	7477
NA	3	0	3	0	0	2
Slc47a2	11	17	6	104	29	16
Slc47a1	21	8	8	18	14	4
Gm12271	1	3	0	4	5	2
Rnf112	3063	3668	3073	33747	21531	39605
Mfap4	10185	6470	6449	5042	2487	3796
Mapk7	2353	2221	1902	4149	3073	4761
B9d1os	2	0	0	2	5	2
B9d1	1395	1484	1465	3794	3259	4768
Epn2	4169	3570	3028	3659	2317	3466
Grap	374	196	178	134	43	115
Slc5a10	0	6	0	9	8	0
Fam83g	206	192	146	208	154	345
Prpsap2	2191	1858	1770	2735	2252	3353
Ulk2	5215	4461	3688	9888	7555	10636
Akap10	2397	1915	1627	2134	1383	2132
Specc1	1157	668	691	375	218	287
NA	0	0	0	0	0	0
Adora2b	41	49	52	406	396	464
Zswim7	210	197	217	235	137	250
Ttc19	1506	1387	1154	1066	834	979
Ncor1	17841	14114	11325	14255	8542	12915
Pigl	846	622	460	696	505	676
Cenpv	1155	1014	955	1082	899	1037
Gm12279	53	44	24	199	91	156
Ubb	14334	14851	13253	16561	13215	17553
NA	0	0	0	0	0	0
Trpv2	1549	815	728	171	62	74
NA	0	0	0	0	0	0
2410006H16Rik	2004	1658	1729	1532	973	1963
Snord49b	15	5	7	0	0	1
Snord49a	7	14	4	1	3	1
Snord65	9	13	5	2	2	4
Lrrc75a	714	446	493	290	139	275
Mmgt2	1815	1623	1369	2032	1479	2218
Zfp287	567	454	351	649	420	495
Zfp286	297	253	161	110	78	136
Trim16	1516	1151	1107	1042	713	1069
Fbxw10	160	140	161	423	340	410
Tvp23b	4533	4827	4604	4490	3325	5396
Cdrt4	12	10	7	14	5	2
Tekt3	178	167	130	1166	1028	1655
Pmp22	10606	8666	8964	4792	2781	4962
Hs3st3b1	656	527	437	1955	1901	2075
Cox10	1032	756	783	753	636	804
2810001G20Rik	452	370	365	364	342	612
F930015N05Rik	11	13	10	28	24	39
Hs3st3a1	49	42	49	148	139	286
Elac2	1420	1230	1061	1239	875	1379
Arhgap44	4894	3592	3421	3484	2526	3815
Myocd	3599	2293	2015	515	153	190
Gm12295	199	188	150	54	28	43
Map2k4	5307	4617	4197	3553	2914	3889
Mir744	0	0	0	0	2	0
Zkscan6	1035	1087	865	1019	774	1093
Dnah9	4887	5525	3954	50303	41808	58258
Shisa6	2	2	8	22	21	45
Gm12298	0	0	0	0	0	0
Pirt	0	0	0	0	0	0
Tmem220	402	311	273	956	742	1119
Adprm	808	786	641	1591	1275	1901
Sco1	892	810	751	715	555	785
Myh3	0	0	4	1	0	0
2310065F04Rik	0	0	0	0	0	0
Myh2	29	25	33	56	45	92
Myh1	2	8	0	0	0	2
Myh4	0	0	0	0	1	0
Myh8	1	0	0	0	0	0
NA	0	0	0	0	0	0
Myh13	0	2	4	4	4	2
NA	0	0	0	0	0	0
Gas7	4990	4314	3663	3468	3182	3665
Rcvrn	0	0	3	2	2	0
Glp2r	8	14	11	2	1	0
Gsg1l2	0	0	0	0	0	0
Dhrs7c	0	0	0	0	0	0
Usp43	574	575	528	2587	2382	3092
9130017K11Rik	40	42	34	162	130	164
Cfap52	1152	1287	1229	7724	7053	9824
Stx8	987	1020	896	918	755	1200
Gm20169	0	1	0	8	0	3
C78197	33	12	26	5	6	18
Ntn1	8358	5854	4872	4332	2013	3027
Pik3r5	357	191	196	104	39	81
Pik3r6	140	58	79	59	24	41
Mfsd6l	542	609	580	4093	4182	5310
Ccdc42	10	20	21	37	17	54
Myh10	17292	12738	12465	14097	8681	14389
Ndel1	3204	2864	2345	3640	2573	3761
Rnf222	12	2	0	8	7	2
Rpl26	18993	17793	16919	12110	9743	13885
Odf4	2	2	0	0	0	0
Arhgef15	966	638	517	331	119	172
Slc25a35	802	686	569	397	262	372
Rangrf	551	398	380	318	215	277
Pfas	1969	1520	1342	2197	1405	1865
Mir3062	0	0	0	0	0	0
Ctc1	2595	2287	1739	2465	1732	2460
Aurkb	245	69	120	120	18	86
Borcs6	1107	918	799	966	602	939
Tmem107	1382	1364	1249	5332	4858	6221
Snord118	0	0	0	0	2	0
Vamp2	7492	6939	5547	4547	2910	3758
Per1	4310	4013	3068	3043	1934	2428
9130213A22Rik	15	18	6	19	19	23
Hes7	8	9	11	9	8	9
Aloxe3	83	60	55	255	223	236
Alox12b	11	8	2	52	40	36
Alox8	12	17	9	6	6	8
Gucy2e	141	116	95	328	245	432
Cntrob	1118	1042	797	1568	895	1361
Trappc1	1609	1441	1223	950	709	1123
Kcnab3	101	147	83	66	29	37
Rnf227	351	269	243	695	696	942
Chd3	26031	24580	17654	15816	9808	14370
Cyb5d1	868	735	716	1681	1306	1843
Naa38	648	557	503	609	575	618
Tmem88	361	296	234	109	75	110
Kdm6b	7258	6594	4957	11932	7797	11317
Dnah2	2331	2522	1634	16859	11502	15601
Efnb3	894	782	659	752	392	495
Wrap53	724	658	594	1257	1072	1638
Trp53	3836	2886	2471	1997	1195	1958
Atp1b2	4640	3015	1935	2040	471	685
Shbg	0	0	2	0	0	0
Sat2	292	305	257	196	154	231
Fxr2	5497	4837	4080	4605	3239	4533
Mir467f	5	5	3	6	10	0
Sox15	6	8	1	7	0	0
Mpdu1	2635	2613	2333	1969	1476	2650
Mir1934	4	1	2	1	0	4
Cd68	1088	641	658	400	155	316
Eif4a1	17213	15185	13038	10022	7564	10930
Senp3	4994	3963	3326	4681	2991	4364
Tnfsf13os	108	95	111	215	100	155
Tnfsfm13	0	0	0	0	0	0
Tnfsf13	257	175	166	542	245	387
Tnfsf12	1005	814	688	823	488	676
Polr2a	11140	10460	7759	13039	9319	12387
